Term,Label,Shortest Path to Root,Path Node 1,Path Node 2,Path Node 3,Path Node 4,Path Node 5,Path Node 6,Path Node 7,Path Node 8,Path Node 9,Path Node 10,Path Node 11
http://purl.obolibrary.org/obo/HP_0031411,Abnormal chromosome morphology,2,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0025461,http://purl.obolibrary.org/obo/HP_0031411,,,,,,,,
http://purl.obolibrary.org/obo/HP_0031476,Abnormal buccal mucosa cell morphology,2,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0025461,http://purl.obolibrary.org/obo/HP_0031476,,,,,,,,
http://purl.obolibrary.org/obo/HP_0031871,Abnormal Langerhans cell morphology,2,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0025461,http://purl.obolibrary.org/obo/HP_0031871,,,,,,,,
http://purl.obolibrary.org/obo/HP_0031925,Rosette,2,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0025461,http://purl.obolibrary.org/obo/HP_0031925,,,,,,,,
http://purl.obolibrary.org/obo/HP_0034552,Abnormal peroxisomal morphology,2,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0025461,http://purl.obolibrary.org/obo/HP_0034552,,,,,,,,
http://purl.obolibrary.org/obo/HP_6000893,Gaucher cells,2,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0025461,http://purl.obolibrary.org/obo/HP_6000893,,,,,,,,
http://purl.obolibrary.org/obo/HP_6001025,Pathological inclusion body,2,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0025461,http://purl.obolibrary.org/obo/HP_6001025,,,,,,,,
http://purl.obolibrary.org/obo/HP_0031551,Reduced cell surface marker level,2,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0031550,http://purl.obolibrary.org/obo/HP_0031551,,,,,,,,
http://purl.obolibrary.org/obo/HP_0003352,Endopolyploidy on chromosome studies of bone marrow,3,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0011017,http://purl.obolibrary.org/obo/HP_0002916,http://purl.obolibrary.org/obo/HP_0003352,,,,,,,
http://purl.obolibrary.org/obo/HP_0200024,Premature chromatid separation,3,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0011017,http://purl.obolibrary.org/obo/HP_0002916,http://purl.obolibrary.org/obo/HP_0200024,,,,,,,
http://purl.obolibrary.org/obo/HP_0003205,Curvilinear intracellular accumulation of autofluorescent lipopigment storage material,3,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0011017,http://purl.obolibrary.org/obo/HP_0003204,http://purl.obolibrary.org/obo/HP_0003205,,,,,,,
http://purl.obolibrary.org/obo/HP_0003208,Fingerprint intracellular accumulation of autofluorescent lipopigment storage material,3,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0011017,http://purl.obolibrary.org/obo/HP_0003204,http://purl.obolibrary.org/obo/HP_0003208,,,,,,,
http://purl.obolibrary.org/obo/HP_0003226,Rectilinear intracellular accumulation of autofluorescent lipopigment storage material,3,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0011017,http://purl.obolibrary.org/obo/HP_0003204,http://purl.obolibrary.org/obo/HP_0003226,,,,,,,
http://purl.obolibrary.org/obo/HP_0010998,Increased susceptibility to spontaneous sister chromatid exchange,3,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0011017,http://purl.obolibrary.org/obo/HP_0003220,http://purl.obolibrary.org/obo/HP_0010998,,,,,,,
http://purl.obolibrary.org/obo/HP_0040012,Chromosome breakage,3,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0011017,http://purl.obolibrary.org/obo/HP_0003220,http://purl.obolibrary.org/obo/HP_0040012,,,,,,,
http://purl.obolibrary.org/obo/HP_0003079,Defective DNA repair after ultraviolet radiation damage,3,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0011017,http://purl.obolibrary.org/obo/HP_0003254,http://purl.obolibrary.org/obo/HP_0003079,,,,,,,
http://purl.obolibrary.org/obo/HP_0003213,Deficient excision of UV-induced pyrimidine dimers in DNA,3,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0011017,http://purl.obolibrary.org/obo/HP_0003254,http://purl.obolibrary.org/obo/HP_0003213,,,,,,,
http://purl.obolibrary.org/obo/HP_0032188,Cellular hypersensitivity to mitomycin C,3,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0011017,http://purl.obolibrary.org/obo/HP_0003254,http://purl.obolibrary.org/obo/HP_0032188,,,,,,,
http://purl.obolibrary.org/obo/HP_0032189,Cellular hypersensitivity to diepoxybutane,3,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0011017,http://purl.obolibrary.org/obo/HP_0003254,http://purl.obolibrary.org/obo/HP_0032189,,,,,,,
http://purl.obolibrary.org/obo/HP_0410166,Defective interstrand cross-link repair,3,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0011017,http://purl.obolibrary.org/obo/HP_0003254,http://purl.obolibrary.org/obo/HP_0410166,,,,,,,
http://purl.obolibrary.org/obo/HP_0032639,Elevated leukocyte cystine,3,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0011017,http://purl.obolibrary.org/obo/HP_0003358,http://purl.obolibrary.org/obo/HP_0032639,,,,,,,
http://purl.obolibrary.org/obo/HP_0003148,Elevated serum acid phosphatase,3,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0011017,http://purl.obolibrary.org/obo/HP_0004356,http://purl.obolibrary.org/obo/HP_0003148,,,,,,,
http://purl.obolibrary.org/obo/HP_0003264,Deficiency of N-acetylglucosamine-1-phosphotransferase,3,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0011017,http://purl.obolibrary.org/obo/HP_0004356,http://purl.obolibrary.org/obo/HP_0003264,,,,,,,
http://purl.obolibrary.org/obo/HP_0040139,Lipogranulomatosis,3,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0011017,http://purl.obolibrary.org/obo/HP_0004356,http://purl.obolibrary.org/obo/HP_0040139,,,,,,,
http://purl.obolibrary.org/obo/HP_6000158,Unesterified cholesterol accumulation in cultured fibroblasts,3,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0011017,http://purl.obolibrary.org/obo/HP_0004356,http://purl.obolibrary.org/obo/HP_6000158,,,,,,,
http://purl.obolibrary.org/obo/HP_0011020,Abnormality of mucopolysaccharide metabolism,3,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0011017,http://purl.obolibrary.org/obo/HP_0004371,http://purl.obolibrary.org/obo/HP_0011020,,,,,,,
http://purl.obolibrary.org/obo/HP_0003214,Prolonged G2 phase of cell cycle,3,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0011017,http://purl.obolibrary.org/obo/HP_0011018,http://purl.obolibrary.org/obo/HP_0003214,,,,,,,
http://purl.obolibrary.org/obo/HP_0003451,Increased rate of premature chromosome condensation,3,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0011017,http://purl.obolibrary.org/obo/HP_0011019,http://purl.obolibrary.org/obo/HP_0003451,,,,,,,
http://purl.obolibrary.org/obo/HP_0003287,Abnormality of mitochondrial metabolism,3,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0011017,http://purl.obolibrary.org/obo/HP_0012103,http://purl.obolibrary.org/obo/HP_0003287,,,,,,,
http://purl.obolibrary.org/obo/HP_0008322,Abnormal mitochondrial morphology,3,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0011017,http://purl.obolibrary.org/obo/HP_0012103,http://purl.obolibrary.org/obo/HP_0008322,,,,,,,
http://purl.obolibrary.org/obo/HP_0025464,Increased reactive oxygen species production,3,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0011017,http://purl.obolibrary.org/obo/HP_0025463,http://purl.obolibrary.org/obo/HP_0025464,,,,,,,
http://purl.obolibrary.org/obo/HP_0025632,Reduced reactive oxygen species production in neutrophils,3,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0011017,http://purl.obolibrary.org/obo/HP_0025463,http://purl.obolibrary.org/obo/HP_0025632,,,,,,,
http://purl.obolibrary.org/obo/HP_0031378,Abnormal lymphocyte proliferation,3,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0011017,http://purl.obolibrary.org/obo/HP_0031377,http://purl.obolibrary.org/obo/HP_0031378,,,,,,,
http://purl.obolibrary.org/obo/HP_0005372,Abnormality of B cell physiology,3,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0011017,http://purl.obolibrary.org/obo/HP_0031409,http://purl.obolibrary.org/obo/HP_0005372,,,,,,,
http://purl.obolibrary.org/obo/HP_0011840,Abnormality of T cell physiology,3,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0011017,http://purl.obolibrary.org/obo/HP_0031409,http://purl.obolibrary.org/obo/HP_0011840,,,,,,,
http://purl.obolibrary.org/obo/HP_0012177,Abnormal natural killer cell physiology,3,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0011017,http://purl.obolibrary.org/obo/HP_0031409,http://purl.obolibrary.org/obo/HP_0012177,,,,,,,
http://purl.obolibrary.org/obo/HP_0030886,Abnormal lymphocyte apoptosis,3,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0011017,http://purl.obolibrary.org/obo/HP_0031409,http://purl.obolibrary.org/obo/HP_0030886,,,,,,,
http://purl.obolibrary.org/obo/HP_4000057,Decreased FasL-mediated apoptosis,3,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0011017,http://purl.obolibrary.org/obo/HP_4000056,http://purl.obolibrary.org/obo/HP_4000057,,,,,,,
http://purl.obolibrary.org/obo/HP_0020156,Abnormal zona pellucida morphology,3,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0025461,http://purl.obolibrary.org/obo/HP_0020155,http://purl.obolibrary.org/obo/HP_0020156,,,,,,,
http://purl.obolibrary.org/obo/HP_0031319,Cardiomyocyte hypertrophy,3,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0025461,http://purl.obolibrary.org/obo/HP_0031331,http://purl.obolibrary.org/obo/HP_0031319,,,,,,,
http://purl.obolibrary.org/obo/HP_0031320,Cardiomyocyte mitochondrial proliferation,3,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0025461,http://purl.obolibrary.org/obo/HP_0031331,http://purl.obolibrary.org/obo/HP_0031320,,,,,,,
http://purl.obolibrary.org/obo/HP_0031332,Cardiomyocyte degeneration,3,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0025461,http://purl.obolibrary.org/obo/HP_0031331,http://purl.obolibrary.org/obo/HP_0031332,,,,,,,
http://purl.obolibrary.org/obo/HP_0031333,Myocardial sarcomeric disarray,3,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0025461,http://purl.obolibrary.org/obo/HP_0031331,http://purl.obolibrary.org/obo/HP_0031333,,,,,,,
http://purl.obolibrary.org/obo/HP_0031334,Cardiomyocyte inclusion bodies,3,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0025461,http://purl.obolibrary.org/obo/HP_0031331,http://purl.obolibrary.org/obo/HP_0031334,,,,,,,
http://purl.obolibrary.org/obo/HP_0031335,Abnormal cardiomyocyte mitochondrial morphology,3,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0025461,http://purl.obolibrary.org/obo/HP_0031331,http://purl.obolibrary.org/obo/HP_0031335,,,,,,,
http://purl.obolibrary.org/obo/HP_0031337,Abnormal cardiomyocyte connexin43 staining,3,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0025461,http://purl.obolibrary.org/obo/HP_0031331,http://purl.obolibrary.org/obo/HP_0031337,,,,,,,
http://purl.obolibrary.org/obo/HP_0031338,Abnormal cardiomyocyte plakoglobin staining,3,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0025461,http://purl.obolibrary.org/obo/HP_0031331,http://purl.obolibrary.org/obo/HP_0031338,,,,,,,
http://purl.obolibrary.org/obo/HP_0031339,Abnormal cardiomyocyte dystrophin staining,3,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0025461,http://purl.obolibrary.org/obo/HP_0031331,http://purl.obolibrary.org/obo/HP_0031339,,,,,,,
http://purl.obolibrary.org/obo/HP_0033997,Perinuclear cardiomyocyte vacuolization,3,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0025461,http://purl.obolibrary.org/obo/HP_0031331,http://purl.obolibrary.org/obo/HP_0033997,,,,,,,
http://purl.obolibrary.org/obo/HP_0031361,Zebra bodies,3,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0025461,http://purl.obolibrary.org/obo/HP_0031340,http://purl.obolibrary.org/obo/HP_0031361,,,,,,,
http://purl.obolibrary.org/obo/HP_0031412,Abnormal telomere morphology,3,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0025461,http://purl.obolibrary.org/obo/HP_0031411,http://purl.obolibrary.org/obo/HP_0031412,,,,,,,
http://purl.obolibrary.org/obo/HP_0410023,Abnormal distribution of cell junction proteins in buccal mucosal cells,3,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0025461,http://purl.obolibrary.org/obo/HP_0031476,http://purl.obolibrary.org/obo/HP_0410023,,,,,,,
http://purl.obolibrary.org/obo/HP_0031872,Absent Birbeck granules in Langerhans cells,3,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0025461,http://purl.obolibrary.org/obo/HP_0031871,http://purl.obolibrary.org/obo/HP_0031872,,,,,,,
http://purl.obolibrary.org/obo/HP_0031926,Homer Wright rosette,3,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0025461,http://purl.obolibrary.org/obo/HP_0031925,http://purl.obolibrary.org/obo/HP_0031926,,,,,,,
http://purl.obolibrary.org/obo/HP_0031927,Flexner-Wintersteiner rosette,3,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0025461,http://purl.obolibrary.org/obo/HP_0031925,http://purl.obolibrary.org/obo/HP_0031927,,,,,,,
http://purl.obolibrary.org/obo/HP_0031928,True ependymal rosette,3,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0025461,http://purl.obolibrary.org/obo/HP_0031925,http://purl.obolibrary.org/obo/HP_0031928,,,,,,,
http://purl.obolibrary.org/obo/HP_0031929,Perivascular pseudorosette,3,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0025461,http://purl.obolibrary.org/obo/HP_0031925,http://purl.obolibrary.org/obo/HP_0031929,,,,,,,
http://purl.obolibrary.org/obo/HP_0031930,Neurocytic rosette,3,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0025461,http://purl.obolibrary.org/obo/HP_0031925,http://purl.obolibrary.org/obo/HP_0031930,,,,,,,
http://purl.obolibrary.org/obo/HP_0034553,Absence of peroxisomes,3,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0025461,http://purl.obolibrary.org/obo/HP_0034552,http://purl.obolibrary.org/obo/HP_0034553,,,,,,,
http://purl.obolibrary.org/obo/HP_0034554,Paucity of peroxisomes,3,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0025461,http://purl.obolibrary.org/obo/HP_0034552,http://purl.obolibrary.org/obo/HP_0034554,,,,,,,
http://purl.obolibrary.org/obo/HP_6000151,Enlarged peroxisomes,3,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0025461,http://purl.obolibrary.org/obo/HP_0034552,http://purl.obolibrary.org/obo/HP_6000151,,,,,,,
http://purl.obolibrary.org/obo/HP_0031552,Reduced fibroblast surface marker level,3,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0031550,http://purl.obolibrary.org/obo/HP_0031551,http://purl.obolibrary.org/obo/HP_0031552,,,,,,,
http://purl.obolibrary.org/obo/HP_0031553,Reduced granulocyte surface marker level,3,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0031550,http://purl.obolibrary.org/obo/HP_0031551,http://purl.obolibrary.org/obo/HP_0031553,,,,,,,
http://purl.obolibrary.org/obo/HP_0041048,Decreased expression of GPI-anchored proteins on the cell surface,3,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0031550,http://purl.obolibrary.org/obo/HP_0031551,http://purl.obolibrary.org/obo/HP_0041048,,,,,,,
http://purl.obolibrary.org/obo/HP_0003616,Premature separation of centromeric heterochromatin,4,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0011017,http://purl.obolibrary.org/obo/HP_0002916,http://purl.obolibrary.org/obo/HP_0200024,http://purl.obolibrary.org/obo/HP_0003616,,,,,,
http://purl.obolibrary.org/obo/HP_0006916,Intraaxonal accumulation of curvilinear autofluorescent lipopigment storage material,4,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0011017,http://purl.obolibrary.org/obo/HP_0003204,http://purl.obolibrary.org/obo/HP_0003205,http://purl.obolibrary.org/obo/HP_0006916,,,,,,
http://purl.obolibrary.org/obo/HP_0003221,Chromosomal breakage induced by crosslinking agents,4,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0011017,http://purl.obolibrary.org/obo/HP_0003220,http://purl.obolibrary.org/obo/HP_0040012,http://purl.obolibrary.org/obo/HP_0003221,,,,,,
http://purl.obolibrary.org/obo/HP_0003564,Folate-dependent fragile site at Xq28,4,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0011017,http://purl.obolibrary.org/obo/HP_0003220,http://purl.obolibrary.org/obo/HP_0040012,http://purl.obolibrary.org/obo/HP_0003564,,,,,,
http://purl.obolibrary.org/obo/HP_0010997,Chromosomal breakage induced by ionizing radiation,4,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0011017,http://purl.obolibrary.org/obo/HP_0003220,http://purl.obolibrary.org/obo/HP_0040012,http://purl.obolibrary.org/obo/HP_0010997,,,,,,
http://purl.obolibrary.org/obo/HP_0003653,Cellular metachromasia,4,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0011017,http://purl.obolibrary.org/obo/HP_0004371,http://purl.obolibrary.org/obo/HP_0011020,http://purl.obolibrary.org/obo/HP_0003653,,,,,,
http://purl.obolibrary.org/obo/HP_0002928,Decreased activity of the pyruvate dehydrogenase complex,4,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0011017,http://purl.obolibrary.org/obo/HP_0012103,http://purl.obolibrary.org/obo/HP_0003287,http://purl.obolibrary.org/obo/HP_0002928,,,,,,
http://purl.obolibrary.org/obo/HP_0003232,Mitochondrial malic enzyme reduced,4,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0011017,http://purl.obolibrary.org/obo/HP_0012103,http://purl.obolibrary.org/obo/HP_0003287,http://purl.obolibrary.org/obo/HP_0003232,,,,,,
http://purl.obolibrary.org/obo/HP_0003234,Decreased circulating carnitine concentration,4,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0011017,http://purl.obolibrary.org/obo/HP_0012103,http://purl.obolibrary.org/obo/HP_0003287,http://purl.obolibrary.org/obo/HP_0003234,,,,,,
http://purl.obolibrary.org/obo/HP_0003288,Mitochondrial propionyl-CoA carboxylase defect,4,http://purl.obolibrary.org/obo/HP_0025354,http://purl.obolibrary.org/obo/HP_0011017,http://purl.obolibrary.org/obo/HP_0012103,http://purl.obolibrary.org/obo/HP_0003287,http://purl.obolibrary.org/obo/HP_0003288,,,,,,
