Term,Label,Shortest Path to Root,Path Node 1,Path Node 2,Path Node 3,Path Node 4,Path Node 5,Path Node 6,Path Node 7,Path Node 8,Path Node 9,Path Node 10,Path Node 11,Path Node 12
http://purl.obolibrary.org/obo/HP_0030012,Abnormal female reproductive system physiology,3,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0000078,http://purl.obolibrary.org/obo/HP_0000080,http://purl.obolibrary.org/obo/HP_0030012,,,,,,,,
http://purl.obolibrary.org/obo/HP_0031066,Abnormal ovarian physiology,3,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0000078,http://purl.obolibrary.org/obo/HP_0000080,http://purl.obolibrary.org/obo/HP_0031066,,,,,,,,
http://purl.obolibrary.org/obo/HP_0031845,Abnormal libido,3,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0000078,http://purl.obolibrary.org/obo/HP_0000080,http://purl.obolibrary.org/obo/HP_0031845,,,,,,,,
http://purl.obolibrary.org/obo/HP_0033337,Abnormal gametogenesis,3,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0000078,http://purl.obolibrary.org/obo/HP_0000080,http://purl.obolibrary.org/obo/HP_0033337,,,,,,,,
http://purl.obolibrary.org/obo/HP_0046502,Anorgasmia,3,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0000078,http://purl.obolibrary.org/obo/HP_0000080,http://purl.obolibrary.org/obo/HP_0046502,,,,,,,,
http://purl.obolibrary.org/obo/HP_0010785,Gonadal neoplasm,3,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0000078,http://purl.obolibrary.org/obo/HP_0010787,http://purl.obolibrary.org/obo/HP_0010785,,,,,,,,
http://purl.obolibrary.org/obo/HP_0033019,Male reproductive system neoplasm,3,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0000078,http://purl.obolibrary.org/obo/HP_0010787,http://purl.obolibrary.org/obo/HP_0033019,,,,,,,,
http://purl.obolibrary.org/obo/HP_0033020,Female reproductive system neoplasm,3,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0000078,http://purl.obolibrary.org/obo/HP_0010787,http://purl.obolibrary.org/obo/HP_0033020,,,,,,,,
http://purl.obolibrary.org/obo/HP_0000811,Abnormal external genitalia,3,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0000078,http://purl.obolibrary.org/obo/HP_0012243,http://purl.obolibrary.org/obo/HP_0000811,,,,,,,,
http://purl.obolibrary.org/obo/HP_0000812,Abnormal internal genitalia,3,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0000078,http://purl.obolibrary.org/obo/HP_0012243,http://purl.obolibrary.org/obo/HP_0000812,,,,,,,,
http://purl.obolibrary.org/obo/HP_0001827,Genital tract atresia,3,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0000078,http://purl.obolibrary.org/obo/HP_0012243,http://purl.obolibrary.org/obo/HP_0001827,,,,,,,,
http://purl.obolibrary.org/obo/HP_0003249,Genital ulcers,3,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0000078,http://purl.obolibrary.org/obo/HP_0012243,http://purl.obolibrary.org/obo/HP_0003249,,,,,,,,
http://purl.obolibrary.org/obo/HP_0003252,Anteriorly displaced genitalia,3,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0000078,http://purl.obolibrary.org/obo/HP_0012243,http://purl.obolibrary.org/obo/HP_0003252,,,,,,,,
http://purl.obolibrary.org/obo/HP_0010460,Abnormality of the female genitalia,3,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0000078,http://purl.obolibrary.org/obo/HP_0012243,http://purl.obolibrary.org/obo/HP_0010460,,,,,,,,
http://purl.obolibrary.org/obo/HP_0010461,Abnormality of the male genitalia,3,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0000078,http://purl.obolibrary.org/obo/HP_0012243,http://purl.obolibrary.org/obo/HP_0010461,,,,,,,,
http://purl.obolibrary.org/obo/HP_0012244,Abnormal sex determination,3,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0000078,http://purl.obolibrary.org/obo/HP_0012243,http://purl.obolibrary.org/obo/HP_0012244,,,,,,,,
http://purl.obolibrary.org/obo/HP_0012862,Abnormal germ cell morphology,3,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0000078,http://purl.obolibrary.org/obo/HP_0012243,http://purl.obolibrary.org/obo/HP_0012862,,,,,,,,
http://purl.obolibrary.org/obo/HP_0000069,Abnormality of the ureter,3,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0000079,http://purl.obolibrary.org/obo/HP_0010935,http://purl.obolibrary.org/obo/HP_0000069,,,,,,,,
http://purl.obolibrary.org/obo/HP_0000077,Abnormality of the kidney,3,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0000079,http://purl.obolibrary.org/obo/HP_0010935,http://purl.obolibrary.org/obo/HP_0000077,,,,,,,,
http://purl.obolibrary.org/obo/HP_0000014,Abnormality of the bladder,3,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0000079,http://purl.obolibrary.org/obo/HP_0010936,http://purl.obolibrary.org/obo/HP_0000014,,,,,,,,
http://purl.obolibrary.org/obo/HP_0000795,Abnormality of the urethra,3,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0000079,http://purl.obolibrary.org/obo/HP_0010936,http://purl.obolibrary.org/obo/HP_0000795,,,,,,,,
http://purl.obolibrary.org/obo/HP_0000010,Recurrent urinary tract infections,3,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0000079,http://purl.obolibrary.org/obo/HP_0011277,http://purl.obolibrary.org/obo/HP_0000010,,,,,,,,
http://purl.obolibrary.org/obo/HP_0003110,Abnormality of urine homeostasis,3,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0000079,http://purl.obolibrary.org/obo/HP_0011277,http://purl.obolibrary.org/obo/HP_0003110,,,,,,,,
http://purl.obolibrary.org/obo/HP_0012211,Abnormal renal physiology,3,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0000079,http://purl.obolibrary.org/obo/HP_0011277,http://purl.obolibrary.org/obo/HP_0012211,,,,,,,,
http://purl.obolibrary.org/obo/HP_0009725,Bladder neoplasm,3,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0007379,http://purl.obolibrary.org/obo/HP_0010786,http://purl.obolibrary.org/obo/HP_0009725,,,,,,,,
http://purl.obolibrary.org/obo/HP_0009726,Renal neoplasm,3,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0007379,http://purl.obolibrary.org/obo/HP_0010786,http://purl.obolibrary.org/obo/HP_0009726,,,,,,,,
http://purl.obolibrary.org/obo/HP_0100516,Neoplasm of the ureter,3,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0007379,http://purl.obolibrary.org/obo/HP_0010786,http://purl.obolibrary.org/obo/HP_0100516,,,,,,,,
http://purl.obolibrary.org/obo/HP_0100517,Neoplasm of the urethra,3,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0007379,http://purl.obolibrary.org/obo/HP_0010786,http://purl.obolibrary.org/obo/HP_0100517,,,,,,,,
http://purl.obolibrary.org/obo/HP_0030079,Cervix cancer,3,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0007379,http://purl.obolibrary.org/obo/HP_0032241,http://purl.obolibrary.org/obo/HP_0030079,,,,,,,,
http://purl.obolibrary.org/obo/HP_0032242,Cervical intraepithelial neoplasia,3,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0007379,http://purl.obolibrary.org/obo/HP_0032241,http://purl.obolibrary.org/obo/HP_0032242,,,,,,,,
http://purl.obolibrary.org/obo/HP_4000153,Cervical squamous cell papilloma,3,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0007379,http://purl.obolibrary.org/obo/HP_0032241,http://purl.obolibrary.org/obo/HP_4000153,,,,,,,,
http://purl.obolibrary.org/obo/HP_0000143,Rectovaginal fistula,3,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0100589,http://purl.obolibrary.org/obo/HP_0004320,http://purl.obolibrary.org/obo/HP_0000143,,,,,,,,
http://purl.obolibrary.org/obo/HP_0001586,Vesicovaginal fistula,3,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0100589,http://purl.obolibrary.org/obo/HP_0004320,http://purl.obolibrary.org/obo/HP_0001586,,,,,,,,
http://purl.obolibrary.org/obo/HP_0008716,Urethrovaginal fistula,3,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0100589,http://purl.obolibrary.org/obo/HP_0004320,http://purl.obolibrary.org/obo/HP_0008716,,,,,,,,
http://purl.obolibrary.org/obo/HP_0034255,Colovesical fistula,3,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0100589,http://purl.obolibrary.org/obo/HP_0004321,http://purl.obolibrary.org/obo/HP_0034255,,,,,,,,
http://purl.obolibrary.org/obo/HP_0034451,Rectovesical fistula,3,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0100589,http://purl.obolibrary.org/obo/HP_0004321,http://purl.obolibrary.org/obo/HP_0034451,,,,,,,,
http://purl.obolibrary.org/obo/HP_0004792,Rectoperineal fistula,3,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0100589,http://purl.obolibrary.org/obo/HP_0004871,http://purl.obolibrary.org/obo/HP_0004792,,,,,,,,
http://purl.obolibrary.org/obo/HP_0005218,Anoperineal fistula,3,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0100589,http://purl.obolibrary.org/obo/HP_0004871,http://purl.obolibrary.org/obo/HP_0005218,,,,,,,,
http://purl.obolibrary.org/obo/HP_0025407,Rectourethral fistula,3,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0100589,http://purl.obolibrary.org/obo/HP_0010480,http://purl.obolibrary.org/obo/HP_0025407,,,,,,,,
http://purl.obolibrary.org/obo/HP_0025025,Rectovestibular fistula,3,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0100589,http://purl.obolibrary.org/obo/HP_0100590,http://purl.obolibrary.org/obo/HP_0025025,,,,,,,,
http://purl.obolibrary.org/obo/HP_0034452,Rectoureteral fistula,3,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0100589,http://purl.obolibrary.org/obo/HP_0100590,http://purl.obolibrary.org/obo/HP_0034452,,,,,,,,
http://purl.obolibrary.org/obo/HP_0000026,Male hypogonadism,4,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0000078,http://purl.obolibrary.org/obo/HP_0000080,http://purl.obolibrary.org/obo/HP_0000135,http://purl.obolibrary.org/obo/HP_0000026,,,,,,,
http://purl.obolibrary.org/obo/HP_0000044,Hypogonadotropic hypogonadism,4,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0000078,http://purl.obolibrary.org/obo/HP_0000080,http://purl.obolibrary.org/obo/HP_0000135,http://purl.obolibrary.org/obo/HP_0000044,,,,,,,
http://purl.obolibrary.org/obo/HP_0000134,Female hypogonadism,4,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0000078,http://purl.obolibrary.org/obo/HP_0000080,http://purl.obolibrary.org/obo/HP_0000135,http://purl.obolibrary.org/obo/HP_0000134,,,,,,,
http://purl.obolibrary.org/obo/HP_0000815,Hypergonadotropic hypogonadism,4,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0000078,http://purl.obolibrary.org/obo/HP_0000080,http://purl.obolibrary.org/obo/HP_0000135,http://purl.obolibrary.org/obo/HP_0000815,,,,,,,
http://purl.obolibrary.org/obo/HP_0000789,Infertility,4,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0000078,http://purl.obolibrary.org/obo/HP_0000080,http://purl.obolibrary.org/obo/HP_0000144,http://purl.obolibrary.org/obo/HP_0000789,,,,,,,
http://purl.obolibrary.org/obo/HP_0000868,Decreased fertility in females,4,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0000078,http://purl.obolibrary.org/obo/HP_0000080,http://purl.obolibrary.org/obo/HP_0000144,http://purl.obolibrary.org/obo/HP_0000868,,,,,,,
http://purl.obolibrary.org/obo/HP_0012041,Decreased fertility in males,4,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0000078,http://purl.obolibrary.org/obo/HP_0000080,http://purl.obolibrary.org/obo/HP_0000144,http://purl.obolibrary.org/obo/HP_0012041,,,,,,,
http://purl.obolibrary.org/obo/HP_0000025,Functional abnormality of male internal genitalia,4,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0000078,http://purl.obolibrary.org/obo/HP_0000080,http://purl.obolibrary.org/obo/HP_0012874,http://purl.obolibrary.org/obo/HP_0000025,,,,,,,
http://purl.obolibrary.org/obo/HP_0000802,Impotence,4,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0000078,http://purl.obolibrary.org/obo/HP_0000080,http://purl.obolibrary.org/obo/HP_0012874,http://purl.obolibrary.org/obo/HP_0000802,,,,,,,
http://purl.obolibrary.org/obo/HP_0012875,Abnormal ejaculation,4,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0000078,http://purl.obolibrary.org/obo/HP_0000080,http://purl.obolibrary.org/obo/HP_0012874,http://purl.obolibrary.org/obo/HP_0012875,,,,,,,
http://purl.obolibrary.org/obo/HP_0040307,Male sexual dysfunction,4,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0000078,http://purl.obolibrary.org/obo/HP_0000080,http://purl.obolibrary.org/obo/HP_0012874,http://purl.obolibrary.org/obo/HP_0040307,,,,,,,
http://purl.obolibrary.org/obo/HP_6000135,Low semen volume,4,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0000078,http://purl.obolibrary.org/obo/HP_0000080,http://purl.obolibrary.org/obo/HP_0012874,http://purl.obolibrary.org/obo/HP_6000135,,,,,,,
http://purl.obolibrary.org/obo/HP_0000140,Abnormality of the menstrual cycle,4,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0000078,http://purl.obolibrary.org/obo/HP_0000080,http://purl.obolibrary.org/obo/HP_0030012,http://purl.obolibrary.org/obo/HP_0000140,,,,,,,
http://purl.obolibrary.org/obo/HP_0030014,Female sexual dysfunction,4,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0000078,http://purl.obolibrary.org/obo/HP_0000080,http://purl.obolibrary.org/obo/HP_0030012,http://purl.obolibrary.org/obo/HP_0030014,,,,,,,
http://purl.obolibrary.org/obo/HP_0030127,Endometriosis,4,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0000078,http://purl.obolibrary.org/obo/HP_0000080,http://purl.obolibrary.org/obo/HP_0030012,http://purl.obolibrary.org/obo/HP_0030127,,,,,,,
http://purl.obolibrary.org/obo/HP_0033840,Postmenopausal bleeding,4,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0000078,http://purl.obolibrary.org/obo/HP_0000080,http://purl.obolibrary.org/obo/HP_0030012,http://purl.obolibrary.org/obo/HP_0033840,,,,,,,
http://purl.obolibrary.org/obo/HP_0034268,Abnormal vaginal physiology,4,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0000078,http://purl.obolibrary.org/obo/HP_0000080,http://purl.obolibrary.org/obo/HP_0030012,http://purl.obolibrary.org/obo/HP_0034268,,,,,,,
http://purl.obolibrary.org/obo/HP_0008209,Premature ovarian insufficiency,4,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0000078,http://purl.obolibrary.org/obo/HP_0000080,http://purl.obolibrary.org/obo/HP_0031066,http://purl.obolibrary.org/obo/HP_0008209,,,,,,,
http://purl.obolibrary.org/obo/HP_0031067,Empty ovarian follicle,4,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0000078,http://purl.obolibrary.org/obo/HP_0000080,http://purl.obolibrary.org/obo/HP_0031066,http://purl.obolibrary.org/obo/HP_0031067,,,,,,,
http://purl.obolibrary.org/obo/HP_0033084,Abnormal antral follicle count,4,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0000078,http://purl.obolibrary.org/obo/HP_0000080,http://purl.obolibrary.org/obo/HP_0031066,http://purl.obolibrary.org/obo/HP_0033084,,,,,,,
http://purl.obolibrary.org/obo/HP_0046503,Increased libido,4,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0000078,http://purl.obolibrary.org/obo/HP_0000080,http://purl.obolibrary.org/obo/HP_0031845,http://purl.obolibrary.org/obo/HP_0046503,,,,,,,
http://purl.obolibrary.org/obo/HP_0046504,Decreased libido,4,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0000078,http://purl.obolibrary.org/obo/HP_0000080,http://purl.obolibrary.org/obo/HP_0031845,http://purl.obolibrary.org/obo/HP_0046504,,,,,,,
http://purl.obolibrary.org/obo/HP_0031515,Abnormal meiosis,4,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0000078,http://purl.obolibrary.org/obo/HP_0000080,http://purl.obolibrary.org/obo/HP_0033337,http://purl.obolibrary.org/obo/HP_0031515,,,,,,,
http://purl.obolibrary.org/obo/HP_0030015,Female anorgasmia,4,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0000078,http://purl.obolibrary.org/obo/HP_0000080,http://purl.obolibrary.org/obo/HP_0046502,http://purl.obolibrary.org/obo/HP_0030015,,,,,,,
http://purl.obolibrary.org/obo/HP_0040308,Male anorgasmia,4,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0000078,http://purl.obolibrary.org/obo/HP_0000080,http://purl.obolibrary.org/obo/HP_0046502,http://purl.obolibrary.org/obo/HP_0040308,,,,,,,
http://purl.obolibrary.org/obo/HP_0010788,Testicular neoplasm,4,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0000078,http://purl.obolibrary.org/obo/HP_0010787,http://purl.obolibrary.org/obo/HP_0010785,http://purl.obolibrary.org/obo/HP_0010788,,,,,,,
http://purl.obolibrary.org/obo/HP_0030421,Epididymal neoplasm,4,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0000078,http://purl.obolibrary.org/obo/HP_0010787,http://purl.obolibrary.org/obo/HP_0010785,http://purl.obolibrary.org/obo/HP_0030421,,,,,,,
http://purl.obolibrary.org/obo/HP_0100615,Ovarian neoplasm,4,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0000078,http://purl.obolibrary.org/obo/HP_0010787,http://purl.obolibrary.org/obo/HP_0010785,http://purl.obolibrary.org/obo/HP_0100615,,,,,,,
http://purl.obolibrary.org/obo/HP_0100728,Germ cell neoplasia,4,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0000078,http://purl.obolibrary.org/obo/HP_0010787,http://purl.obolibrary.org/obo/HP_0010785,http://purl.obolibrary.org/obo/HP_0100728,,,,,,,
http://purl.obolibrary.org/obo/HP_0100787,Prostate neoplasm,4,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0000078,http://purl.obolibrary.org/obo/HP_0010787,http://purl.obolibrary.org/obo/HP_0033019,http://purl.obolibrary.org/obo/HP_0100787,,,,,,,
http://purl.obolibrary.org/obo/HP_0100848,Neoplasm of the male external genitalia,4,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0000078,http://purl.obolibrary.org/obo/HP_0010787,http://purl.obolibrary.org/obo/HP_0033019,http://purl.obolibrary.org/obo/HP_0100848,,,,,,,
http://purl.obolibrary.org/obo/HP_0010784,Uterine neoplasm,4,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0000078,http://purl.obolibrary.org/obo/HP_0010787,http://purl.obolibrary.org/obo/HP_0033020,http://purl.obolibrary.org/obo/HP_0010784,,,,,,,
http://purl.obolibrary.org/obo/HP_0030394,Fallopian tube carcinoma,4,http://purl.obolibrary.org/obo/HP_0000119,http://purl.obolibrary.org/obo/HP_0000078,http://purl.obolibrary.org/obo/HP_0010787,http://purl.obolibrary.org/obo/HP_0033020,http://purl.obolibrary.org/obo/HP_0030394,,,,,,,
