Term,Label,Shortest Path to Root,Path Node 1,Path Node 2,Path Node 3,Path Node 4,Path Node 5,Path Node 6,Path Node 7,Path Node 8,Path Node 9
http://purl.obolibrary.org/obo/HP_0200013,Neoplasm of fatty tissue,2,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011793,http://purl.obolibrary.org/obo/HP_0200013,,,,,,
http://purl.obolibrary.org/obo/HP_0007716,Uveal melanoma,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011792,http://purl.obolibrary.org/obo/HP_0002861,http://purl.obolibrary.org/obo/HP_0007716,,,,,
http://purl.obolibrary.org/obo/HP_0012056,Cutaneous melanoma,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011792,http://purl.obolibrary.org/obo/HP_0002861,http://purl.obolibrary.org/obo/HP_0012056,,,,,
http://purl.obolibrary.org/obo/HP_0002884,Hepatoblastoma,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011792,http://purl.obolibrary.org/obo/HP_0002898,http://purl.obolibrary.org/obo/HP_0002884,,,,,
http://purl.obolibrary.org/obo/HP_0006743,Embryonal rhabdomyosarcoma,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011792,http://purl.obolibrary.org/obo/HP_0002898,http://purl.obolibrary.org/obo/HP_0006743,,,,,
http://purl.obolibrary.org/obo/HP_0009792,Teratoma,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011792,http://purl.obolibrary.org/obo/HP_0002898,http://purl.obolibrary.org/obo/HP_0009792,,,,,
http://purl.obolibrary.org/obo/HP_0009919,Retinoblastoma,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011792,http://purl.obolibrary.org/obo/HP_0002898,http://purl.obolibrary.org/obo/HP_0009919,,,,,
http://purl.obolibrary.org/obo/HP_0011794,Embryonal renal neoplasm,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011792,http://purl.obolibrary.org/obo/HP_0002898,http://purl.obolibrary.org/obo/HP_0011794,,,,,
http://purl.obolibrary.org/obo/HP_0034401,Atypical teratoid/rhabdoid tumor,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011792,http://purl.obolibrary.org/obo/HP_0002898,http://purl.obolibrary.org/obo/HP_0034401,,,,,
http://purl.obolibrary.org/obo/HP_0004390,Hamartomatous polyposis,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011792,http://purl.obolibrary.org/obo/HP_0010566,http://purl.obolibrary.org/obo/HP_0004390,,,,,
http://purl.obolibrary.org/obo/HP_0008696,Renal hamartoma,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011792,http://purl.obolibrary.org/obo/HP_0010566,http://purl.obolibrary.org/obo/HP_0008696,,,,,
http://purl.obolibrary.org/obo/HP_0009731,Cerebral hamartoma,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011792,http://purl.obolibrary.org/obo/HP_0010566,http://purl.obolibrary.org/obo/HP_0009731,,,,,
http://purl.obolibrary.org/obo/HP_0011068,Odontoma,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011792,http://purl.obolibrary.org/obo/HP_0010566,http://purl.obolibrary.org/obo/HP_0011068,,,,,
http://purl.obolibrary.org/obo/HP_0030670,Hamartoma of the orbital region,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011792,http://purl.obolibrary.org/obo/HP_0010566,http://purl.obolibrary.org/obo/HP_0030670,,,,,
http://purl.obolibrary.org/obo/HP_0031111,Cutaneous hamartoma,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011792,http://purl.obolibrary.org/obo/HP_0010566,http://purl.obolibrary.org/obo/HP_0031111,,,,,
http://purl.obolibrary.org/obo/HP_0032579,Vascular hamartoma,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011792,http://purl.obolibrary.org/obo/HP_0010566,http://purl.obolibrary.org/obo/HP_0032579,,,,,
http://purl.obolibrary.org/obo/HP_0034514,Liver hamartoma,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011792,http://purl.obolibrary.org/obo/HP_0010566,http://purl.obolibrary.org/obo/HP_0034514,,,,,
http://purl.obolibrary.org/obo/HP_0034710,Pulmonary hamartoma,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011792,http://purl.obolibrary.org/obo/HP_0010566,http://purl.obolibrary.org/obo/HP_0034710,,,,,
http://purl.obolibrary.org/obo/HP_0034793,Small intestinal hamartoma,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011792,http://purl.obolibrary.org/obo/HP_0010566,http://purl.obolibrary.org/obo/HP_0034793,,,,,
http://purl.obolibrary.org/obo/HP_0034831,Pancreatic hamartoma,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011792,http://purl.obolibrary.org/obo/HP_0010566,http://purl.obolibrary.org/obo/HP_0034831,,,,,
http://purl.obolibrary.org/obo/HP_0034843,Ureteral hamartoma,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011792,http://purl.obolibrary.org/obo/HP_0010566,http://purl.obolibrary.org/obo/HP_0034843,,,,,
http://purl.obolibrary.org/obo/HP_0034970,Urinary bladder hamartoma,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011792,http://purl.obolibrary.org/obo/HP_0010566,http://purl.obolibrary.org/obo/HP_0034970,,,,,
http://purl.obolibrary.org/obo/HP_0100882,Fibrous hamartoma,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011792,http://purl.obolibrary.org/obo/HP_0010566,http://purl.obolibrary.org/obo/HP_0100882,,,,,
http://purl.obolibrary.org/obo/HP_0100883,Chorangioma,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011792,http://purl.obolibrary.org/obo/HP_0010566,http://purl.obolibrary.org/obo/HP_0100883,,,,,
http://purl.obolibrary.org/obo/HP_4000106,Spleen hamartoma,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011792,http://purl.obolibrary.org/obo/HP_0010566,http://purl.obolibrary.org/obo/HP_4000106,,,,,
http://purl.obolibrary.org/obo/HP_6000078,Nasal hamartoma,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011792,http://purl.obolibrary.org/obo/HP_0010566,http://purl.obolibrary.org/obo/HP_6000078,,,,,
http://purl.obolibrary.org/obo/HP_0010614,Fibroma,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011792,http://purl.obolibrary.org/obo/HP_0012316,http://purl.obolibrary.org/obo/HP_0010614,,,,,
http://purl.obolibrary.org/obo/HP_0012315,Histiocytoma,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011792,http://purl.obolibrary.org/obo/HP_0012316,http://purl.obolibrary.org/obo/HP_0012315,,,,,
http://purl.obolibrary.org/obo/HP_0025197,Inclusion body fibromatosis,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011792,http://purl.obolibrary.org/obo/HP_0012316,http://purl.obolibrary.org/obo/HP_0025197,,,,,
http://purl.obolibrary.org/obo/HP_0030061,Neuroectodermal neoplasm,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011792,http://purl.obolibrary.org/obo/HP_0030060,http://purl.obolibrary.org/obo/HP_0030061,,,,,
http://purl.obolibrary.org/obo/HP_0030731,Carcinoma,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011792,http://purl.obolibrary.org/obo/HP_0031492,http://purl.obolibrary.org/obo/HP_0030731,,,,,
http://purl.obolibrary.org/obo/HP_0031493,Glandular cell neoplasm,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011792,http://purl.obolibrary.org/obo/HP_0031492,http://purl.obolibrary.org/obo/HP_0031493,,,,,
http://purl.obolibrary.org/obo/HP_0034402,Rhabdoid tumor of the kidney,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011792,http://purl.obolibrary.org/obo/HP_0034557,http://purl.obolibrary.org/obo/HP_0034402,,,,,
http://purl.obolibrary.org/obo/HP_0034558,Rhabdoid tumor of the ovary,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011792,http://purl.obolibrary.org/obo/HP_0034557,http://purl.obolibrary.org/obo/HP_0034558,,,,,
http://purl.obolibrary.org/obo/HP_0034559,Cardiac rhabdoid tumor,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011792,http://purl.obolibrary.org/obo/HP_0034557,http://purl.obolibrary.org/obo/HP_0034559,,,,,
http://purl.obolibrary.org/obo/HP_0034560,Malignant rhabdoid tumor of the bladder,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011792,http://purl.obolibrary.org/obo/HP_0034557,http://purl.obolibrary.org/obo/HP_0034560,,,,,
http://purl.obolibrary.org/obo/HP_0034561,Malignant rhabdoid tumor of liver,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011792,http://purl.obolibrary.org/obo/HP_0034557,http://purl.obolibrary.org/obo/HP_0034561,,,,,
http://purl.obolibrary.org/obo/HP_0034562,Malignant rhabdoid tumor of muscle,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011792,http://purl.obolibrary.org/obo/HP_0034557,http://purl.obolibrary.org/obo/HP_0034562,,,,,
http://purl.obolibrary.org/obo/HP_0002669,Osteosarcoma,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011792,http://purl.obolibrary.org/obo/HP_0100242,http://purl.obolibrary.org/obo/HP_0002669,,,,,
http://purl.obolibrary.org/obo/HP_0006765,Chondrosarcoma,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011792,http://purl.obolibrary.org/obo/HP_0100242,http://purl.obolibrary.org/obo/HP_0006765,,,,,
http://purl.obolibrary.org/obo/HP_0008663,Renal sarcoma,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011792,http://purl.obolibrary.org/obo/HP_0100242,http://purl.obolibrary.org/obo/HP_0008663,,,,,
http://purl.obolibrary.org/obo/HP_0012254,Ewing sarcoma,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011792,http://purl.obolibrary.org/obo/HP_0100242,http://purl.obolibrary.org/obo/HP_0012254,,,,,
http://purl.obolibrary.org/obo/HP_0030448,Soft tissue sarcoma,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011792,http://purl.obolibrary.org/obo/HP_0100242,http://purl.obolibrary.org/obo/HP_0030448,,,,,
http://purl.obolibrary.org/obo/HP_0100006,Neoplasm of the central nervous system,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011793,http://purl.obolibrary.org/obo/HP_0004375,http://purl.obolibrary.org/obo/HP_0100006,,,,,
http://purl.obolibrary.org/obo/HP_0100007,Neoplasm of the peripheral nervous system,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011793,http://purl.obolibrary.org/obo/HP_0004375,http://purl.obolibrary.org/obo/HP_0100007,,,,,
http://purl.obolibrary.org/obo/HP_0001909,Leukemia,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011793,http://purl.obolibrary.org/obo/HP_0004377,http://purl.obolibrary.org/obo/HP_0001909,,,,,
http://purl.obolibrary.org/obo/HP_0002665,Lymphoma,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011793,http://purl.obolibrary.org/obo/HP_0004377,http://purl.obolibrary.org/obo/HP_0002665,,,,,
http://purl.obolibrary.org/obo/HP_0002863,Myelodysplasia,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011793,http://purl.obolibrary.org/obo/HP_0004377,http://purl.obolibrary.org/obo/HP_0002863,,,,,
http://purl.obolibrary.org/obo/HP_0005523,Lymphoproliferative disorder,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011793,http://purl.obolibrary.org/obo/HP_0004377,http://purl.obolibrary.org/obo/HP_0005523,,,,,
http://purl.obolibrary.org/obo/HP_0006775,Multiple myeloma,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011793,http://purl.obolibrary.org/obo/HP_0004377,http://purl.obolibrary.org/obo/HP_0006775,,,,,
http://purl.obolibrary.org/obo/HP_0006782,Malignant eosinophil proliferation,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011793,http://purl.obolibrary.org/obo/HP_0004377,http://purl.obolibrary.org/obo/HP_0006782,,,,,
http://purl.obolibrary.org/obo/HP_0011857,Plasmacytoma,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011793,http://purl.obolibrary.org/obo/HP_0004377,http://purl.obolibrary.org/obo/HP_0011857,,,,,
http://purl.obolibrary.org/obo/HP_0006758,Malignant genitourinary tract tumor,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011793,http://purl.obolibrary.org/obo/HP_0007379,http://purl.obolibrary.org/obo/HP_0006758,,,,,
http://purl.obolibrary.org/obo/HP_0006778,Benign genitourinary tract neoplasm,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011793,http://purl.obolibrary.org/obo/HP_0007379,http://purl.obolibrary.org/obo/HP_0006778,,,,,
http://purl.obolibrary.org/obo/HP_0010786,Urinary tract neoplasm,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011793,http://purl.obolibrary.org/obo/HP_0007379,http://purl.obolibrary.org/obo/HP_0010786,,,,,
http://purl.obolibrary.org/obo/HP_0010787,Genital neoplasm,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011793,http://purl.obolibrary.org/obo/HP_0007379,http://purl.obolibrary.org/obo/HP_0010787,,,,,
http://purl.obolibrary.org/obo/HP_0032241,Cervical neoplasm,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011793,http://purl.obolibrary.org/obo/HP_0007379,http://purl.obolibrary.org/obo/HP_0032241,,,,,
http://purl.obolibrary.org/obo/HP_0001031,Subcutaneous lipoma,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011793,http://purl.obolibrary.org/obo/HP_0008069,http://purl.obolibrary.org/obo/HP_0001031,,,,,
http://purl.obolibrary.org/obo/HP_0001067,Neurofibroma,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011793,http://purl.obolibrary.org/obo/HP_0008069,http://purl.obolibrary.org/obo/HP_0001067,,,,,
http://purl.obolibrary.org/obo/HP_0002671,Basal cell carcinoma,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011793,http://purl.obolibrary.org/obo/HP_0008069,http://purl.obolibrary.org/obo/HP_0002671,,,,,
http://purl.obolibrary.org/obo/HP_0002860,Squamous cell carcinoma,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011793,http://purl.obolibrary.org/obo/HP_0008069,http://purl.obolibrary.org/obo/HP_0002860,,,,,
http://purl.obolibrary.org/obo/HP_0006755,Cutaneous leiomyosarcoma,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011793,http://purl.obolibrary.org/obo/HP_0008069,http://purl.obolibrary.org/obo/HP_0006755,,,,,
http://purl.obolibrary.org/obo/HP_0006769,Myxoid subcutaneous tumors,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011793,http://purl.obolibrary.org/obo/HP_0008069,http://purl.obolibrary.org/obo/HP_0006769,,,,,
http://purl.obolibrary.org/obo/HP_0006773,Cutaneous angiolipomas,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011793,http://purl.obolibrary.org/obo/HP_0008069,http://purl.obolibrary.org/obo/HP_0006773,,,,,
http://purl.obolibrary.org/obo/HP_0007437,Multiple cutaneous leiomyomas,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011793,http://purl.obolibrary.org/obo/HP_0008069,http://purl.obolibrary.org/obo/HP_0007437,,,,,
http://purl.obolibrary.org/obo/HP_0007541,Frontal cutaneous lipoma,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011793,http://purl.obolibrary.org/obo/HP_0008069,http://purl.obolibrary.org/obo/HP_0007541,,,,,
http://purl.obolibrary.org/obo/HP_0007606,Multiple cutaneous malignancies,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011793,http://purl.obolibrary.org/obo/HP_0008069,http://purl.obolibrary.org/obo/HP_0007606,,,,,
http://purl.obolibrary.org/obo/HP_0007620,Cutaneous leiomyoma,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011793,http://purl.obolibrary.org/obo/HP_0008069,http://purl.obolibrary.org/obo/HP_0007620,,,,,
http://purl.obolibrary.org/obo/HP_0009593,Peripheral schwannoma,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011793,http://purl.obolibrary.org/obo/HP_0008069,http://purl.obolibrary.org/obo/HP_0009593,,,,,
http://purl.obolibrary.org/obo/HP_0009720,Adenoma sebaceum,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011793,http://purl.obolibrary.org/obo/HP_0008069,http://purl.obolibrary.org/obo/HP_0009720,,,,,
http://purl.obolibrary.org/obo/HP_0012035,Steatocystoma multiplex,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011793,http://purl.obolibrary.org/obo/HP_0008069,http://purl.obolibrary.org/obo/HP_0012035,,,,,
http://purl.obolibrary.org/obo/HP_0012740,Papilloma,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011793,http://purl.obolibrary.org/obo/HP_0008069,http://purl.obolibrary.org/obo/HP_0012740,,,,,
http://purl.obolibrary.org/obo/HP_0012842,Skin appendage neoplasm,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011793,http://purl.obolibrary.org/obo/HP_0008069,http://purl.obolibrary.org/obo/HP_0012842,,,,,
http://purl.obolibrary.org/obo/HP_0025127,Actinic keratosis,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011793,http://purl.obolibrary.org/obo/HP_0008069,http://purl.obolibrary.org/obo/HP_0025127,,,,,
http://purl.obolibrary.org/obo/HP_0025432,Acanthoma,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011793,http://purl.obolibrary.org/obo/HP_0008069,http://purl.obolibrary.org/obo/HP_0025432,,,,,
http://purl.obolibrary.org/obo/HP_0030428,Cutaneous myxoma,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011793,http://purl.obolibrary.org/obo/HP_0008069,http://purl.obolibrary.org/obo/HP_0030428,,,,,
http://purl.obolibrary.org/obo/HP_0030436,Fibrofolliculoma,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011793,http://purl.obolibrary.org/obo/HP_0008069,http://purl.obolibrary.org/obo/HP_0030436,,,,,
http://purl.obolibrary.org/obo/HP_0030447,Merkel cell skin cancer,3,http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/HP_0011793,http://purl.obolibrary.org/obo/HP_0008069,http://purl.obolibrary.org/obo/HP_0030447,,,,,
