Term,Label,Shortest Path to Root,Path Node 1,Path Node 2,Path Node 3,Path Node 4,Path Node 5,Path Node 6,Path Node 7,Path Node 8,Path Node 9,Path Node 10,Path Node 11,Path Node 12
http://purl.obolibrary.org/obo/HP_0033796,Abnormal leukocyte physiology,2,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0010978,http://purl.obolibrary.org/obo/HP_0033796,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0100326,Immunologic hypersensitivity,2,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0010978,http://purl.obolibrary.org/obo/HP_0100326,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0100806,Sepsis,2,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0010978,http://purl.obolibrary.org/obo/HP_0100806,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0010987,Abnormal cellular immune system morphology,2,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0032251,http://purl.obolibrary.org/obo/HP_0010987,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0025615,Abscess,2,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0032251,http://purl.obolibrary.org/obo/HP_0025615,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0032252,Granuloma,2,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0032251,http://purl.obolibrary.org/obo/HP_0032252,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0000777,Abnormal thymus morphology,2,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0100763,http://purl.obolibrary.org/obo/HP_0000777,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0001743,Abnormality of the spleen,2,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0100763,http://purl.obolibrary.org/obo/HP_0001743,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0002733,Abnormal lymph node morphology,2,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0100763,http://purl.obolibrary.org/obo/HP_0002733,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0006529,Abnormal pulmonary lymphatics,2,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0100763,http://purl.obolibrary.org/obo/HP_0006529,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0100764,Lymphangioma,2,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0100763,http://purl.obolibrary.org/obo/HP_0100764,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0100765,Abnormality of the tonsils,2,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0100763,http://purl.obolibrary.org/obo/HP_0100765,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0100766,Abnormal lymphatic vessel morphology,2,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0100763,http://purl.obolibrary.org/obo/HP_0100766,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0005363,Humoral immunodeficiency,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0010978,http://purl.obolibrary.org/obo/HP_0002721,http://purl.obolibrary.org/obo/HP_0005363,,,,,,,,
http://purl.obolibrary.org/obo/HP_0005374,Cellular immunodeficiency,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0010978,http://purl.obolibrary.org/obo/HP_0002721,http://purl.obolibrary.org/obo/HP_0005374,,,,,,,,
http://purl.obolibrary.org/obo/HP_0005387,Combined immunodeficiency,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0010978,http://purl.obolibrary.org/obo/HP_0002721,http://purl.obolibrary.org/obo/HP_0005387,,,,,,,,
http://purl.obolibrary.org/obo/HP_0000872,Hashimoto thyroiditis,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0010978,http://purl.obolibrary.org/obo/HP_0002960,http://purl.obolibrary.org/obo/HP_0000872,,,,,,,,
http://purl.obolibrary.org/obo/HP_0001890,Autoimmune hemolytic anemia,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0010978,http://purl.obolibrary.org/obo/HP_0002960,http://purl.obolibrary.org/obo/HP_0001890,,,,,,,,
http://purl.obolibrary.org/obo/HP_0001904,Neutropenia in presence of anti-neutropil antibodies,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0010978,http://purl.obolibrary.org/obo/HP_0002960,http://purl.obolibrary.org/obo/HP_0001904,,,,,,,,
http://purl.obolibrary.org/obo/HP_0001973,Autoimmune thrombocytopenia,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0010978,http://purl.obolibrary.org/obo/HP_0002960,http://purl.obolibrary.org/obo/HP_0001973,,,,,,,,
http://purl.obolibrary.org/obo/HP_0002725,Systemic lupus erythematosus,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0010978,http://purl.obolibrary.org/obo/HP_0002960,http://purl.obolibrary.org/obo/HP_0002725,,,,,,,,
http://purl.obolibrary.org/obo/HP_0030057,Autoimmune antibody positivity,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0010978,http://purl.obolibrary.org/obo/HP_0002960,http://purl.obolibrary.org/obo/HP_0030057,,,,,,,,
http://purl.obolibrary.org/obo/HP_0032265,CSF autoimmune antibody positivity,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0010978,http://purl.obolibrary.org/obo/HP_0002960,http://purl.obolibrary.org/obo/HP_0032265,,,,,,,,
http://purl.obolibrary.org/obo/HP_0005339,Abnormality of complement system,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0010978,http://purl.obolibrary.org/obo/HP_0005368,http://purl.obolibrary.org/obo/HP_0005339,,,,,,,,
http://purl.obolibrary.org/obo/HP_0010701,Abnormal circulating immunoglobulin concentration,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0010978,http://purl.obolibrary.org/obo/HP_0005368,http://purl.obolibrary.org/obo/HP_0010701,,,,,,,,
http://purl.obolibrary.org/obo/HP_0012224,Circulating immune complexes,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0010978,http://purl.obolibrary.org/obo/HP_0005368,http://purl.obolibrary.org/obo/HP_0012224,,,,,,,,
http://purl.obolibrary.org/obo/HP_0100778,Cryoglobulinemia,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0010978,http://purl.obolibrary.org/obo/HP_0005368,http://purl.obolibrary.org/obo/HP_0100778,,,,,,,,
http://purl.obolibrary.org/obo/HP_0002723,Absence of bactericidal oxidative respiratory burst in phagocytes,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0010978,http://purl.obolibrary.org/obo/HP_0010977,http://purl.obolibrary.org/obo/HP_0002723,,,,,,,,
http://purl.obolibrary.org/obo/HP_0011112,Abnormal circulating cytokine concentration,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0010978,http://purl.obolibrary.org/obo/HP_0011111,http://purl.obolibrary.org/obo/HP_0011112,,,,,,,,
http://purl.obolibrary.org/obo/HP_0011113,Abnormality of cytokine secretion,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0010978,http://purl.obolibrary.org/obo/HP_0011111,http://purl.obolibrary.org/obo/HP_0011113,,,,,,,,
http://purl.obolibrary.org/obo/HP_0031406,Abnormal cytokine signaling,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0010978,http://purl.obolibrary.org/obo/HP_0011111,http://purl.obolibrary.org/obo/HP_0031406,,,,,,,,
http://purl.obolibrary.org/obo/HP_6000758,Elevated circulating interleukin 1 receptor antagonist concentration,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0010978,http://purl.obolibrary.org/obo/HP_0011111,http://purl.obolibrary.org/obo/HP_6000758,,,,,,,,
http://purl.obolibrary.org/obo/HP_0012648,Decreased inflammatory response,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0010978,http://purl.obolibrary.org/obo/HP_0012647,http://purl.obolibrary.org/obo/HP_0012648,,,,,,,,
http://purl.obolibrary.org/obo/HP_0012649,Increased inflammatory response,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0010978,http://purl.obolibrary.org/obo/HP_0012647,http://purl.obolibrary.org/obo/HP_0012649,,,,,,,,
http://purl.obolibrary.org/obo/HP_0001983,Reduced lymphocyte surface expression of CD43,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0010978,http://purl.obolibrary.org/obo/HP_0031383,http://purl.obolibrary.org/obo/HP_0001983,,,,,,,,
http://purl.obolibrary.org/obo/HP_0031384,Reduced T cell CD40 expression,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0010978,http://purl.obolibrary.org/obo/HP_0031383,http://purl.obolibrary.org/obo/HP_0031384,,,,,,,,
http://purl.obolibrary.org/obo/HP_0031390,Reduced MHC II surface expression,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0010978,http://purl.obolibrary.org/obo/HP_0031389,http://purl.obolibrary.org/obo/HP_0031390,,,,,,,,
http://purl.obolibrary.org/obo/HP_0031391,Elevated MHC II surface expression,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0010978,http://purl.obolibrary.org/obo/HP_0031389,http://purl.obolibrary.org/obo/HP_0031391,,,,,,,,
http://purl.obolibrary.org/obo/HP_0012475,Decreased circulating level of specific antibody,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0010978,http://purl.obolibrary.org/obo/HP_0031404,http://purl.obolibrary.org/obo/HP_0012475,,,,,,,,
http://purl.obolibrary.org/obo/HP_0031402,Reduced antigen-specific T cell proliferation,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0010978,http://purl.obolibrary.org/obo/HP_0031404,http://purl.obolibrary.org/obo/HP_0031402,,,,,,,,
http://purl.obolibrary.org/obo/HP_0031403,Impaired pathogen-specific CD8 cytoxicity,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0010978,http://purl.obolibrary.org/obo/HP_0031404,http://purl.obolibrary.org/obo/HP_0031403,,,,,,,,
http://purl.obolibrary.org/obo/HP_0002719,Recurrent infections,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0010978,http://purl.obolibrary.org/obo/HP_0032101,http://purl.obolibrary.org/obo/HP_0002719,,,,,,,,
http://purl.obolibrary.org/obo/HP_0020085,Infection following live vaccination,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0010978,http://purl.obolibrary.org/obo/HP_0032101,http://purl.obolibrary.org/obo/HP_0020085,,,,,,,,
http://purl.obolibrary.org/obo/HP_0020100,Unusual fungal infection,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0010978,http://purl.obolibrary.org/obo/HP_0032101,http://purl.obolibrary.org/obo/HP_0020100,,,,,,,,
http://purl.obolibrary.org/obo/HP_0020104,Unusual protozoan infection,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0010978,http://purl.obolibrary.org/obo/HP_0032101,http://purl.obolibrary.org/obo/HP_0020104,,,,,,,,
http://purl.obolibrary.org/obo/HP_0020107,Unusual helminthic infection,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0010978,http://purl.obolibrary.org/obo/HP_0032101,http://purl.obolibrary.org/obo/HP_0020107,,,,,,,,
http://purl.obolibrary.org/obo/HP_0020108,Unusual parasitic infection,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0010978,http://purl.obolibrary.org/obo/HP_0032101,http://purl.obolibrary.org/obo/HP_0020108,,,,,,,,
http://purl.obolibrary.org/obo/HP_0031035,Chronic infection,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0010978,http://purl.obolibrary.org/obo/HP_0032101,http://purl.obolibrary.org/obo/HP_0031035,,,,,,,,
http://purl.obolibrary.org/obo/HP_0031690,Opportunistic infection,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0010978,http://purl.obolibrary.org/obo/HP_0032101,http://purl.obolibrary.org/obo/HP_0031690,,,,,,,,
http://purl.obolibrary.org/obo/HP_0032158,Unusual infection by anatomical site,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0010978,http://purl.obolibrary.org/obo/HP_0032101,http://purl.obolibrary.org/obo/HP_0032158,,,,,,,,
http://purl.obolibrary.org/obo/HP_0032169,Severe infection,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0010978,http://purl.obolibrary.org/obo/HP_0032101,http://purl.obolibrary.org/obo/HP_0032169,,,,,,,,
http://purl.obolibrary.org/obo/HP_0034317,Unusual viral infection,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0010978,http://purl.obolibrary.org/obo/HP_0032101,http://purl.obolibrary.org/obo/HP_0034317,,,,,,,,
http://purl.obolibrary.org/obo/HP_0031409,Abnormal lymphocyte physiology,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0010978,http://purl.obolibrary.org/obo/HP_0033796,http://purl.obolibrary.org/obo/HP_0031409,,,,,,,,
http://purl.obolibrary.org/obo/HP_0033797,Leukocyte migration defect,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0010978,http://purl.obolibrary.org/obo/HP_0033796,http://purl.obolibrary.org/obo/HP_0033797,,,,,,,,
http://purl.obolibrary.org/obo/HP_0002099,Asthma,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0010978,http://purl.obolibrary.org/obo/HP_0100326,http://purl.obolibrary.org/obo/HP_0002099,,,,,,,,
http://purl.obolibrary.org/obo/HP_0002608,Celiac disease,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0010978,http://purl.obolibrary.org/obo/HP_0100326,http://purl.obolibrary.org/obo/HP_0002608,,,,,,,,
http://purl.obolibrary.org/obo/HP_0012393,Allergy,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0010978,http://purl.obolibrary.org/obo/HP_0100326,http://purl.obolibrary.org/obo/HP_0012393,,,,,,,,
http://purl.obolibrary.org/obo/HP_0032378,Immediate-type hypersensitivity drug reaction,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0010978,http://purl.obolibrary.org/obo/HP_0100326,http://purl.obolibrary.org/obo/HP_0032378,,,,,,,,
http://purl.obolibrary.org/obo/HP_0032439,Airborn particle hypersensitivity,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0010978,http://purl.obolibrary.org/obo/HP_0100326,http://purl.obolibrary.org/obo/HP_0032439,,,,,,,,
http://purl.obolibrary.org/obo/HP_0100845,Anaphylactic shock,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0010978,http://purl.obolibrary.org/obo/HP_0100326,http://purl.obolibrary.org/obo/HP_0100845,,,,,,,,
http://purl.obolibrary.org/obo/HP_0040187,Neonatal sepsis,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0010978,http://purl.obolibrary.org/obo/HP_0100806,http://purl.obolibrary.org/obo/HP_0040187,,,,,,,,
http://purl.obolibrary.org/obo/HP_0001881,Abnormal leukocyte morphology,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0032251,http://purl.obolibrary.org/obo/HP_0010987,http://purl.obolibrary.org/obo/HP_0001881,,,,,,,,
http://purl.obolibrary.org/obo/HP_0005224,Rectal abscess,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0032251,http://purl.obolibrary.org/obo/HP_0025615,http://purl.obolibrary.org/obo/HP_0005224,,,,,,,,
http://purl.obolibrary.org/obo/HP_0020225,Breast abscess,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0032251,http://purl.obolibrary.org/obo/HP_0025615,http://purl.obolibrary.org/obo/HP_0020225,,,,,,,,
http://purl.obolibrary.org/obo/HP_0025038,Intratesticular abscess,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0032251,http://purl.obolibrary.org/obo/HP_0025615,http://purl.obolibrary.org/obo/HP_0025038,,,,,,,,
http://purl.obolibrary.org/obo/HP_0025044,Lung abscess,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0032251,http://purl.obolibrary.org/obo/HP_0025615,http://purl.obolibrary.org/obo/HP_0025044,,,,,,,,
http://purl.obolibrary.org/obo/HP_0025079,Pancreatic abscess,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0032251,http://purl.obolibrary.org/obo/HP_0025615,http://purl.obolibrary.org/obo/HP_0025079,,,,,,,,
http://purl.obolibrary.org/obo/HP_0025616,Sterile abscess,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0032251,http://purl.obolibrary.org/obo/HP_0025615,http://purl.obolibrary.org/obo/HP_0025616,,,,,,,,
http://purl.obolibrary.org/obo/HP_0030049,Brain abscess,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0032251,http://purl.obolibrary.org/obo/HP_0025615,http://purl.obolibrary.org/obo/HP_0030049,,,,,,,,
http://purl.obolibrary.org/obo/HP_0030757,Tooth abscess,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0032251,http://purl.obolibrary.org/obo/HP_0025615,http://purl.obolibrary.org/obo/HP_0030757,,,,,,,,
http://purl.obolibrary.org/obo/HP_0031292,Cutaneous abscess,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0032251,http://purl.obolibrary.org/obo/HP_0025615,http://purl.obolibrary.org/obo/HP_0031292,,,,,,,,
http://purl.obolibrary.org/obo/HP_0033150,Anorectal abscess,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0032251,http://purl.obolibrary.org/obo/HP_0025615,http://purl.obolibrary.org/obo/HP_0033150,,,,,,,,
http://purl.obolibrary.org/obo/HP_0033181,Spinal epidural abscess,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0032251,http://purl.obolibrary.org/obo/HP_0025615,http://purl.obolibrary.org/obo/HP_0033181,,,,,,,,
http://purl.obolibrary.org/obo/HP_0033587,Vulvar abscess,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0032251,http://purl.obolibrary.org/obo/HP_0025615,http://purl.obolibrary.org/obo/HP_0033587,,,,,,,,
http://purl.obolibrary.org/obo/HP_0033590,Inguinal abscess,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0032251,http://purl.obolibrary.org/obo/HP_0025615,http://purl.obolibrary.org/obo/HP_0033590,,,,,,,,
http://purl.obolibrary.org/obo/HP_0100523,Liver abscess,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0032251,http://purl.obolibrary.org/obo/HP_0025615,http://purl.obolibrary.org/obo/HP_0100523,,,,,,,,
http://purl.obolibrary.org/obo/HP_0100592,Peritoneal abscess,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0032251,http://purl.obolibrary.org/obo/HP_0025615,http://purl.obolibrary.org/obo/HP_0100592,,,,,,,,
http://purl.obolibrary.org/obo/HP_6000288,Deep neck abscess,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0032251,http://purl.obolibrary.org/obo/HP_0025615,http://purl.obolibrary.org/obo/HP_6000288,,,,,,,,
http://purl.obolibrary.org/obo/HP_6000458,Sulfur-containing abscess,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0032251,http://purl.obolibrary.org/obo/HP_0025615,http://purl.obolibrary.org/obo/HP_6000458,,,,,,,,
http://purl.obolibrary.org/obo/HP_0032253,Eosinophilic granuloma,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0032251,http://purl.obolibrary.org/obo/HP_0032252,http://purl.obolibrary.org/obo/HP_0032253,,,,,,,,
http://purl.obolibrary.org/obo/HP_0033805,Non-necrotizing granuloma,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0032251,http://purl.obolibrary.org/obo/HP_0032252,http://purl.obolibrary.org/obo/HP_0033805,,,,,,,,
http://purl.obolibrary.org/obo/HP_6000070,Cutaneous granuloma,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0032251,http://purl.obolibrary.org/obo/HP_0032252,http://purl.obolibrary.org/obo/HP_6000070,,,,,,,,
http://purl.obolibrary.org/obo/HP_6000635,Breast granuloma,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0032251,http://purl.obolibrary.org/obo/HP_0032252,http://purl.obolibrary.org/obo/HP_6000635,,,,,,,,
http://purl.obolibrary.org/obo/HP_0003357,Thymic hormone decreased,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0100763,http://purl.obolibrary.org/obo/HP_0000777,http://purl.obolibrary.org/obo/HP_0003357,,,,,,,,
http://purl.obolibrary.org/obo/HP_0010515,Aplasia/Hypoplasia of the thymus,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0100763,http://purl.obolibrary.org/obo/HP_0000777,http://purl.obolibrary.org/obo/HP_0010515,,,,,,,,
http://purl.obolibrary.org/obo/HP_0010516,Thymus hyperplasia,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0100763,http://purl.obolibrary.org/obo/HP_0000777,http://purl.obolibrary.org/obo/HP_0010516,,,,,,,,
http://purl.obolibrary.org/obo/HP_0010517,Ectopic thymus tissue,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0100763,http://purl.obolibrary.org/obo/HP_0000777,http://purl.obolibrary.org/obo/HP_0010517,,,,,,,,
http://purl.obolibrary.org/obo/HP_0034966,Thymic cyst,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0100763,http://purl.obolibrary.org/obo/HP_0000777,http://purl.obolibrary.org/obo/HP_0034966,,,,,,,,
http://purl.obolibrary.org/obo/HP_0100521,Neoplasm of the thymus,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0100763,http://purl.obolibrary.org/obo/HP_0000777,http://purl.obolibrary.org/obo/HP_0100521,,,,,,,,
http://purl.obolibrary.org/obo/HP_0025408,Abnormal spleen morphology,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0100763,http://purl.obolibrary.org/obo/HP_0001743,http://purl.obolibrary.org/obo/HP_0025408,,,,,,,,
http://purl.obolibrary.org/obo/HP_0025409,Abnormal spleen physiology,3,http://purl.obolibrary.org/obo/HP_0002715,http://purl.obolibrary.org/obo/HP_0100763,http://purl.obolibrary.org/obo/HP_0001743,http://purl.obolibrary.org/obo/HP_0025409,,,,,,,,
