Term,Label,Shortest Path to Root,Path Node 1,Path Node 2,Path Node 3,Path Node 4,Path Node 5,Path Node 6,Path Node 7,Path Node 8,Path Node 9
http://purl.obolibrary.org/obo/HP_0001868,Autoamputation of foot,2,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0001218,http://purl.obolibrary.org/obo/HP_0001868,,,,,,
http://purl.obolibrary.org/obo/HP_0007460,Autoamputation of digits,2,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0001218,http://purl.obolibrary.org/obo/HP_0007460,,,,,,
http://purl.obolibrary.org/obo/HP_0100553,Hemihypertrophy of lower limb,2,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0001528,http://purl.obolibrary.org/obo/HP_0100553,,,,,,
http://purl.obolibrary.org/obo/HP_0100554,Hemihypertrophy of upper limb,2,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0001528,http://purl.obolibrary.org/obo/HP_0100554,,,,,,
http://purl.obolibrary.org/obo/HP_0001437,Abnormality of the musculature of the lower limbs,2,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002814,http://purl.obolibrary.org/obo/HP_0001437,,,,,,
http://purl.obolibrary.org/obo/HP_0001760,Abnormal foot morphology,2,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002814,http://purl.obolibrary.org/obo/HP_0001760,,,,,,
http://purl.obolibrary.org/obo/HP_0002522,Areflexia of lower limbs,2,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002814,http://purl.obolibrary.org/obo/HP_0002522,,,,,,
http://purl.obolibrary.org/obo/HP_0002600,Hyporeflexia of lower limbs,2,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002814,http://purl.obolibrary.org/obo/HP_0002600,,,,,,
http://purl.obolibrary.org/obo/HP_0002981,Abnormality of the calf,2,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002814,http://purl.obolibrary.org/obo/HP_0002981,,,,,,
http://purl.obolibrary.org/obo/HP_0006463,Rickets of the lower limbs,2,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002814,http://purl.obolibrary.org/obo/HP_0006463,,,,,,
http://purl.obolibrary.org/obo/HP_0006490,Abnormal lower-limb metaphysis morphology,2,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002814,http://purl.obolibrary.org/obo/HP_0006490,,,,,,
http://purl.obolibrary.org/obo/HP_0006500,Abnormal lower limb epiphysis morphology,2,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002814,http://purl.obolibrary.org/obo/HP_0006500,,,,,,
http://purl.obolibrary.org/obo/HP_0009053,Distal lower limb muscle weakness,2,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002814,http://purl.obolibrary.org/obo/HP_0009053,,,,,,
http://purl.obolibrary.org/obo/HP_0010495,Amniotic constriction rings of legs,2,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002814,http://purl.obolibrary.org/obo/HP_0010495,,,,,,
http://purl.obolibrary.org/obo/HP_0010496,Hypertrophy of the lower limb,2,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002814,http://purl.obolibrary.org/obo/HP_0010496,,,,,,
http://purl.obolibrary.org/obo/HP_0010497,Sirenomelia,2,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002814,http://purl.obolibrary.org/obo/HP_0010497,,,,,,
http://purl.obolibrary.org/obo/HP_0010741,Pedal edema,2,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002814,http://purl.obolibrary.org/obo/HP_0010741,,,,,,
http://purl.obolibrary.org/obo/HP_0040069,Abnormal lower limb bone morphology,2,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002814,http://purl.obolibrary.org/obo/HP_0040069,,,,,,
http://purl.obolibrary.org/obo/HP_0100491,Abnormality of lower limb joint,2,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002814,http://purl.obolibrary.org/obo/HP_0100491,,,,,,
http://purl.obolibrary.org/obo/HP_0100559,Lower limb asymmetry,2,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002814,http://purl.obolibrary.org/obo/HP_0100559,,,,,,
http://purl.obolibrary.org/obo/HP_0001155,Abnormality of the hand,2,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002817,http://purl.obolibrary.org/obo/HP_0001155,,,,,,
http://purl.obolibrary.org/obo/HP_0001446,Abnormality of the musculature of the upper limbs,2,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002817,http://purl.obolibrary.org/obo/HP_0001446,,,,,,
http://purl.obolibrary.org/obo/HP_0001454,Abnormality of the upper arm,2,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002817,http://purl.obolibrary.org/obo/HP_0001454,,,,,,
http://purl.obolibrary.org/obo/HP_0002973,Abnormal forearm morphology,2,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002817,http://purl.obolibrary.org/obo/HP_0002973,,,,,,
http://purl.obolibrary.org/obo/HP_0003839,Abnormal upper limb epiphysis morphology,2,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002817,http://purl.obolibrary.org/obo/HP_0003839,,,,,,
http://purl.obolibrary.org/obo/HP_0006488,Bowing of the arm,2,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002817,http://purl.obolibrary.org/obo/HP_0006488,,,,,,
http://purl.obolibrary.org/obo/HP_0006496,Aplasia/hypoplasia involving bones of the upper limbs,2,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002817,http://purl.obolibrary.org/obo/HP_0006496,,,,,,
http://purl.obolibrary.org/obo/HP_0008959,Distal upper limb muscle weakness,2,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002817,http://purl.obolibrary.org/obo/HP_0008959,,,,,,
http://purl.obolibrary.org/obo/HP_0009142,Duplication of bones involving the upper extremities,2,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002817,http://purl.obolibrary.org/obo/HP_0009142,,,,,,
http://purl.obolibrary.org/obo/HP_0009808,Anomaly of the upper limb diaphyses,2,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002817,http://purl.obolibrary.org/obo/HP_0009808,,,,,,
http://purl.obolibrary.org/obo/HP_0009809,Abnormal upper limb metaphysis morphology,2,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002817,http://purl.obolibrary.org/obo/HP_0009809,,,,,,
http://purl.obolibrary.org/obo/HP_0009810,Abnormality of upper limb joint,2,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002817,http://purl.obolibrary.org/obo/HP_0009810,,,,,,
http://purl.obolibrary.org/obo/HP_0010483,Amniotic constriction rings of arms,2,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002817,http://purl.obolibrary.org/obo/HP_0010483,,,,,,
http://purl.obolibrary.org/obo/HP_0010484,Hypertrophy of the upper limb,2,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002817,http://purl.obolibrary.org/obo/HP_0010484,,,,,,
http://purl.obolibrary.org/obo/HP_0010742,Edema of the upper limbs,2,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002817,http://purl.obolibrary.org/obo/HP_0010742,,,,,,
http://purl.obolibrary.org/obo/HP_0012046,Areflexia of upper limbs,2,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002817,http://purl.obolibrary.org/obo/HP_0012046,,,,,,
http://purl.obolibrary.org/obo/HP_0012391,Hyporeflexia of upper limbs,2,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002817,http://purl.obolibrary.org/obo/HP_0012391,,,,,,
http://purl.obolibrary.org/obo/HP_0012769,Abnormal arm span,2,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002817,http://purl.obolibrary.org/obo/HP_0012769,,,,,,
http://purl.obolibrary.org/obo/HP_0040070,Abnormal upper limb bone morphology,2,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002817,http://purl.obolibrary.org/obo/HP_0040070,,,,,,
http://purl.obolibrary.org/obo/HP_0100560,Upper limb asymmetry,2,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002817,http://purl.obolibrary.org/obo/HP_0100560,,,,,,
http://purl.obolibrary.org/obo/HP_6000918,Transverse terminal upper limb defect,2,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002817,http://purl.obolibrary.org/obo/HP_6000918,,,,,,
http://purl.obolibrary.org/obo/HP_0002509,Limb hypertonia,2,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0009127,http://purl.obolibrary.org/obo/HP_0002509,,,,,,
http://purl.obolibrary.org/obo/HP_0003325,Limb-girdle muscle weakness,2,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0009127,http://purl.obolibrary.org/obo/HP_0003325,,,,,,
http://purl.obolibrary.org/obo/HP_0003690,Limb muscle weakness,2,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0009127,http://purl.obolibrary.org/obo/HP_0003690,,,,,,
http://purl.obolibrary.org/obo/HP_0003797,Limb-girdle muscle atrophy,2,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0009127,http://purl.obolibrary.org/obo/HP_0003797,,,,,,
http://purl.obolibrary.org/obo/HP_0007066,Proximal limb muscle stiffness,2,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0009127,http://purl.obolibrary.org/obo/HP_0007066,,,,,,
http://purl.obolibrary.org/obo/HP_0007156,Asymmetric limb muscle stiffness,2,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0009127,http://purl.obolibrary.org/obo/HP_0007156,,,,,,
http://purl.obolibrary.org/obo/HP_0009028,Generalized weakness of limb muscles,2,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0009127,http://purl.obolibrary.org/obo/HP_0009028,,,,,,
http://purl.obolibrary.org/obo/HP_0009128,Aplasia/Hypoplasia involving the musculature of the extremities,2,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0009127,http://purl.obolibrary.org/obo/HP_0009128,,,,,,
http://purl.obolibrary.org/obo/HP_0009826,Limb undergrowth,2,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0009815,http://purl.obolibrary.org/obo/HP_0009826,,,,,,
http://purl.obolibrary.org/obo/HP_0009827,Amelia,2,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0009815,http://purl.obolibrary.org/obo/HP_0009827,,,,,,
http://purl.obolibrary.org/obo/HP_0009828,Peromelia,2,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0009815,http://purl.obolibrary.org/obo/HP_0009828,,,,,,
http://purl.obolibrary.org/obo/HP_0009829,Phocomelia,2,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0009815,http://purl.obolibrary.org/obo/HP_0009829,,,,,,
http://purl.obolibrary.org/obo/HP_0010884,Acromelia,2,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0009815,http://purl.obolibrary.org/obo/HP_0010884,,,,,,
http://purl.obolibrary.org/obo/HP_0045060,Aplasia/hypoplasia involving bones of the extremities,2,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0009815,http://purl.obolibrary.org/obo/HP_0045060,,,,,,
http://purl.obolibrary.org/obo/HP_0002813,Abnormal limb bone morphology,2,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0040068,http://purl.obolibrary.org/obo/HP_0002813,,,,,,
http://purl.obolibrary.org/obo/HP_0041064,Fractured knee,2,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0041117,http://purl.obolibrary.org/obo/HP_0041064,,,,,,
http://purl.obolibrary.org/obo/HP_0041162,Metatarsal fracture,2,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0041117,http://purl.obolibrary.org/obo/HP_0041162,,,,,,
http://purl.obolibrary.org/obo/HP_0041219,Fractured elbow,2,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0041118,http://purl.obolibrary.org/obo/HP_0041219,,,,,,
http://purl.obolibrary.org/obo/HP_0009776,Adactyly,2,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_6000818,http://purl.obolibrary.org/obo/HP_0009776,,,,,,
http://purl.obolibrary.org/obo/HP_6000946,Transverse terminal lower limb defect,2,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_6000818,http://purl.obolibrary.org/obo/HP_6000946,,,,,,
http://purl.obolibrary.org/obo/HP_0001430,Abnormal calf musculature morphology,3,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002814,http://purl.obolibrary.org/obo/HP_0001437,http://purl.obolibrary.org/obo/HP_0001430,,,,,
http://purl.obolibrary.org/obo/HP_0001436,Abnormality of the foot musculature,3,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002814,http://purl.obolibrary.org/obo/HP_0001437,http://purl.obolibrary.org/obo/HP_0001436,,,,,
http://purl.obolibrary.org/obo/HP_0001441,Abnormality thigh musculature morphology,3,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002814,http://purl.obolibrary.org/obo/HP_0001437,http://purl.obolibrary.org/obo/HP_0001441,,,,,
http://purl.obolibrary.org/obo/HP_0008968,Muscle hypertrophy of the lower extremities,3,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002814,http://purl.obolibrary.org/obo/HP_0001437,http://purl.obolibrary.org/obo/HP_0008968,,,,,
http://purl.obolibrary.org/obo/HP_0008969,Leg muscle stiffness,3,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002814,http://purl.obolibrary.org/obo/HP_0001437,http://purl.obolibrary.org/obo/HP_0008969,,,,,
http://purl.obolibrary.org/obo/HP_0410260,Asymmetrical gluteal crease,3,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002814,http://purl.obolibrary.org/obo/HP_0001437,http://purl.obolibrary.org/obo/HP_0410260,,,,,
http://purl.obolibrary.org/obo/HP_0001761,Pes cavus,3,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002814,http://purl.obolibrary.org/obo/HP_0001760,http://purl.obolibrary.org/obo/HP_0001761,,,,,
http://purl.obolibrary.org/obo/HP_0001763,Pes planus,3,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002814,http://purl.obolibrary.org/obo/HP_0001760,http://purl.obolibrary.org/obo/HP_0001763,,,,,
http://purl.obolibrary.org/obo/HP_0001769,Broad foot,3,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002814,http://purl.obolibrary.org/obo/HP_0001760,http://purl.obolibrary.org/obo/HP_0001769,,,,,
http://purl.obolibrary.org/obo/HP_0001780,Abnormal toe morphology,3,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002814,http://purl.obolibrary.org/obo/HP_0001760,http://purl.obolibrary.org/obo/HP_0001780,,,,,
http://purl.obolibrary.org/obo/HP_0001786,Narrow foot,3,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002814,http://purl.obolibrary.org/obo/HP_0001760,http://purl.obolibrary.org/obo/HP_0001786,,,,,
http://purl.obolibrary.org/obo/HP_0001832,Abnormal metatarsal morphology,3,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002814,http://purl.obolibrary.org/obo/HP_0001760,http://purl.obolibrary.org/obo/HP_0001832,,,,,
http://purl.obolibrary.org/obo/HP_0001833,Long foot,3,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002814,http://purl.obolibrary.org/obo/HP_0001760,http://purl.obolibrary.org/obo/HP_0001833,,,,,
http://purl.obolibrary.org/obo/HP_0001839,Split foot,3,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002814,http://purl.obolibrary.org/obo/HP_0001760,http://purl.obolibrary.org/obo/HP_0001839,,,,,
http://purl.obolibrary.org/obo/HP_0001850,Abnormality of the tarsal bones,3,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002814,http://purl.obolibrary.org/obo/HP_0001760,http://purl.obolibrary.org/obo/HP_0001850,,,,,
http://purl.obolibrary.org/obo/HP_0001854,Podagra,3,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002814,http://purl.obolibrary.org/obo/HP_0001760,http://purl.obolibrary.org/obo/HP_0001854,,,,,
http://purl.obolibrary.org/obo/HP_0001886,Foot osteomyelitis,3,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002814,http://purl.obolibrary.org/obo/HP_0001760,http://purl.obolibrary.org/obo/HP_0001886,,,,,
http://purl.obolibrary.org/obo/HP_0005109,Abnormality of the Achilles tendon,3,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002814,http://purl.obolibrary.org/obo/HP_0001760,http://purl.obolibrary.org/obo/HP_0005109,,,,,
http://purl.obolibrary.org/obo/HP_0005656,Positional foot deformity,3,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002814,http://purl.obolibrary.org/obo/HP_0001760,http://purl.obolibrary.org/obo/HP_0005656,,,,,
http://purl.obolibrary.org/obo/HP_0006494,Aplasia/Hypoplasia involving bones of the feet,3,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002814,http://purl.obolibrary.org/obo/HP_0001760,http://purl.obolibrary.org/obo/HP_0006494,,,,,
http://purl.obolibrary.org/obo/HP_0008081,Pes valgus,3,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002814,http://purl.obolibrary.org/obo/HP_0001760,http://purl.obolibrary.org/obo/HP_0008081,,,,,
http://purl.obolibrary.org/obo/HP_0008082,Medial deviation of the foot,3,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002814,http://purl.obolibrary.org/obo/HP_0001760,http://purl.obolibrary.org/obo/HP_0008082,,,,,
http://purl.obolibrary.org/obo/HP_0008090,Ankylosis of feet small joints,3,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002814,http://purl.obolibrary.org/obo/HP_0001760,http://purl.obolibrary.org/obo/HP_0008090,,,,,
http://purl.obolibrary.org/obo/HP_0008110,Equinovarus deformity,3,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002814,http://purl.obolibrary.org/obo/HP_0001760,http://purl.obolibrary.org/obo/HP_0008110,,,,,
http://purl.obolibrary.org/obo/HP_0008132,Medial rotation of the medial malleolus,3,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002814,http://purl.obolibrary.org/obo/HP_0001760,http://purl.obolibrary.org/obo/HP_0008132,,,,,
http://purl.obolibrary.org/obo/HP_0008366,Foot joint contracture,3,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002814,http://purl.obolibrary.org/obo/HP_0001760,http://purl.obolibrary.org/obo/HP_0008366,,,,,
http://purl.obolibrary.org/obo/HP_0009134,Osteolysis involving bones of the feet,3,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002814,http://purl.obolibrary.org/obo/HP_0001760,http://purl.obolibrary.org/obo/HP_0009134,,,,,
http://purl.obolibrary.org/obo/HP_0009136,Duplication involving bones of the feet,3,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002814,http://purl.obolibrary.org/obo/HP_0001760,http://purl.obolibrary.org/obo/HP_0009136,,,,,
http://purl.obolibrary.org/obo/HP_0009140,Synostosis involving bones of the feet,3,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002814,http://purl.obolibrary.org/obo/HP_0001760,http://purl.obolibrary.org/obo/HP_0009140,,,,,
http://purl.obolibrary.org/obo/HP_0010219,Structural foot deformity,3,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002814,http://purl.obolibrary.org/obo/HP_0001760,http://purl.obolibrary.org/obo/HP_0010219,,,,,
http://purl.obolibrary.org/obo/HP_0010507,Foot asymmetry,3,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002814,http://purl.obolibrary.org/obo/HP_0001760,http://purl.obolibrary.org/obo/HP_0010507,,,,,
http://purl.obolibrary.org/obo/HP_0010675,Abnormal foot bone ossification,3,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002814,http://purl.obolibrary.org/obo/HP_0001760,http://purl.obolibrary.org/obo/HP_0010675,,,,,
http://purl.obolibrary.org/obo/HP_0032276,Prominent subcalcaneal fat pad,3,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002814,http://purl.obolibrary.org/obo/HP_0001760,http://purl.obolibrary.org/obo/HP_0032276,,,,,
http://purl.obolibrary.org/obo/HP_0100270,Abnormality of dorsoventral patterning of the limbs,3,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002814,http://purl.obolibrary.org/obo/HP_0001760,http://purl.obolibrary.org/obo/HP_0100270,,,,,
http://purl.obolibrary.org/obo/HP_0100872,Abnormality of the plantar skin of foot,3,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002814,http://purl.obolibrary.org/obo/HP_0001760,http://purl.obolibrary.org/obo/HP_0100872,,,,,
http://purl.obolibrary.org/obo/HP_0006844,Absent patellar reflexes,3,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002814,http://purl.obolibrary.org/obo/HP_0002522,http://purl.obolibrary.org/obo/HP_0006844,,,,,
http://purl.obolibrary.org/obo/HP_0200101,Decreased/absent ankle reflexes,3,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002814,http://purl.obolibrary.org/obo/HP_0002522,http://purl.obolibrary.org/obo/HP_0200101,,,,,
http://purl.obolibrary.org/obo/HP_0009072,Decreased Achilles reflex,3,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002814,http://purl.obolibrary.org/obo/HP_0002600,http://purl.obolibrary.org/obo/HP_0009072,,,,,
http://purl.obolibrary.org/obo/HP_0011808,Decreased patellar reflex,3,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002814,http://purl.obolibrary.org/obo/HP_0002600,http://purl.obolibrary.org/obo/HP_0011808,,,,,
http://purl.obolibrary.org/obo/HP_0002979,Bowing of the legs,3,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002814,http://purl.obolibrary.org/obo/HP_0002981,http://purl.obolibrary.org/obo/HP_0002979,,,,,
http://purl.obolibrary.org/obo/HP_0002991,Abnormal fibula morphology,3,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002814,http://purl.obolibrary.org/obo/HP_0002981,http://purl.obolibrary.org/obo/HP_0002991,,,,,
http://purl.obolibrary.org/obo/HP_0002992,Abnormal tibia morphology,3,http://purl.obolibrary.org/obo/HP_0040064,http://purl.obolibrary.org/obo/HP_0002814,http://purl.obolibrary.org/obo/HP_0002981,http://purl.obolibrary.org/obo/HP_0002992,,,,,
