Term,Label,Shortest Path to Root,Path Node 1,Path Node 2,Path Node 3,Path Node 4,Path Node 5,Path Node 6,Path Node 7,Path Node 8,Path Node 9,Path Node 10
http://purl.obolibrary.org/obo/HP_0006528,Chronic lung disease,2,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0006528,,,,,,,
http://purl.obolibrary.org/obo/HP_0006536,Airway obstruction,2,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0006536,,,,,,,
http://purl.obolibrary.org/obo/HP_0012252,Abnormal respiratory system morphology,2,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0012252,,,,,,,
http://purl.obolibrary.org/obo/HP_0012261,Abnormal respiratory motile cilium physiology,2,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0012261,,,,,,,
http://purl.obolibrary.org/obo/HP_0012415,Abnormal blood gas level,2,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0012415,,,,,,,
http://purl.obolibrary.org/obo/HP_0012735,Cough,2,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0012735,,,,,,,
http://purl.obolibrary.org/obo/HP_0025008,Tracheal tug on inspiration,2,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0025008,,,,,,,
http://purl.obolibrary.org/obo/HP_0025427,Abnormal bronchus physiology,2,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0025427,,,,,,,
http://purl.obolibrary.org/obo/HP_0030829,Abnormal breath sound,2,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0030829,,,,,,,
http://purl.obolibrary.org/obo/HP_0030875,Abnormality of pulmonary circulation,2,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0030875,,,,,,,
http://purl.obolibrary.org/obo/HP_0030878,Abnormality on pulmonary function testing,2,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0030878,,,,,,,
http://purl.obolibrary.org/obo/HP_0031416,Abnormal nasal mucus secretion,2,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0031416,,,,,,,
http://purl.obolibrary.org/obo/HP_0031602,Abnormal mucociliary clearance,2,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0031602,,,,,,,
http://purl.obolibrary.org/obo/HP_0032933,Airway hyperresponsiveness,2,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0032933,,,,,,,
http://purl.obolibrary.org/obo/HP_0033036,Decreased nasal nitric oxide,2,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0033036,,,,,,,
http://purl.obolibrary.org/obo/HP_6000100,Hyperpolarized transepithelial nasal potential difference,2,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_6000100,,,,,,,
http://purl.obolibrary.org/obo/HP_0100526,Neoplasm of the lung,2,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0100606,http://purl.obolibrary.org/obo/HP_0100526,,,,,,,
http://purl.obolibrary.org/obo/HP_0100527,Neoplasia of the pleura,2,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0100606,http://purl.obolibrary.org/obo/HP_0100527,,,,,,,
http://purl.obolibrary.org/obo/HP_0100605,Neoplasm of the larynx,2,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0100606,http://purl.obolibrary.org/obo/HP_0100605,,,,,,,
http://purl.obolibrary.org/obo/HP_0100630,Neoplasia of the nasopharynx,2,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0100606,http://purl.obolibrary.org/obo/HP_0100630,,,,,,,
http://purl.obolibrary.org/obo/HP_0002643,Neonatal respiratory distress,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0002093,http://purl.obolibrary.org/obo/HP_0002643,,,,,,
http://purl.obolibrary.org/obo/HP_0002747,Respiratory insufficiency due to muscle weakness,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0002093,http://purl.obolibrary.org/obo/HP_0002747,,,,,,
http://purl.obolibrary.org/obo/HP_0002878,Respiratory failure,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0002093,http://purl.obolibrary.org/obo/HP_0002878,,,,,,
http://purl.obolibrary.org/obo/HP_0004878,Intercostal muscle weakness,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0002093,http://purl.obolibrary.org/obo/HP_0004878,,,,,,
http://purl.obolibrary.org/obo/HP_0004887,Respiratory failure requiring assisted ventilation,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0002093,http://purl.obolibrary.org/obo/HP_0004887,,,,,,
http://purl.obolibrary.org/obo/HP_0005943,Respiratory arrest,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0002093,http://purl.obolibrary.org/obo/HP_0005943,,,,,,
http://purl.obolibrary.org/obo/HP_0200073,Respiratory insufficiency due to defective ciliary clearance,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0002093,http://purl.obolibrary.org/obo/HP_0200073,,,,,,
http://purl.obolibrary.org/obo/HP_0012042,Aspirin-induced asthma,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0002099,http://purl.obolibrary.org/obo/HP_0012042,,,,,,
http://purl.obolibrary.org/obo/HP_0012652,Exercise-induced asthma,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0002099,http://purl.obolibrary.org/obo/HP_0012652,,,,,,
http://purl.obolibrary.org/obo/HP_0012653,Status asthmaticus,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0002099,http://purl.obolibrary.org/obo/HP_0012653,,,,,,
http://purl.obolibrary.org/obo/HP_0002094,Dyspnea,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0002793,http://purl.obolibrary.org/obo/HP_0002094,,,,,,
http://purl.obolibrary.org/obo/HP_0002104,Apnea,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0002793,http://purl.obolibrary.org/obo/HP_0002104,,,,,,
http://purl.obolibrary.org/obo/HP_0002789,Tachypnea,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0002793,http://purl.obolibrary.org/obo/HP_0002789,,,,,,
http://purl.obolibrary.org/obo/HP_0002791,Hypoventilation,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0002793,http://purl.obolibrary.org/obo/HP_0002791,,,,,,
http://purl.obolibrary.org/obo/HP_0002883,Hyperventilation,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0002793,http://purl.obolibrary.org/obo/HP_0002883,,,,,,
http://purl.obolibrary.org/obo/HP_0012195,Irregular respiration,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0002793,http://purl.obolibrary.org/obo/HP_0012195,,,,,,
http://purl.obolibrary.org/obo/HP_0012196,Cheyne-Stokes respiration,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0002793,http://purl.obolibrary.org/obo/HP_0012196,,,,,,
http://purl.obolibrary.org/obo/HP_0030207,Paradoxical respiration,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0002793,http://purl.obolibrary.org/obo/HP_0030207,,,,,,
http://purl.obolibrary.org/obo/HP_0031503,Night gasping,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0002793,http://purl.obolibrary.org/obo/HP_0031503,,,,,,
http://purl.obolibrary.org/obo/HP_0040213,Hypopnea,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0002793,http://purl.obolibrary.org/obo/HP_0040213,,,,,,
http://purl.obolibrary.org/obo/HP_0046507,Bradypnea,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0002793,http://purl.obolibrary.org/obo/HP_0046507,,,,,,
http://purl.obolibrary.org/obo/HP_6000463,Habitual mouth breathing,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0002793,http://purl.obolibrary.org/obo/HP_6000463,,,,,,
http://purl.obolibrary.org/obo/HP_6000950,Breath-holding spell,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0002793,http://purl.obolibrary.org/obo/HP_6000950,,,,,,
http://purl.obolibrary.org/obo/HP_0002203,Respiratory paralysis,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0004347,http://purl.obolibrary.org/obo/HP_0002203,,,,,,
http://purl.obolibrary.org/obo/HP_0012496,Reduced maximal inspiratory pressure,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0004347,http://purl.obolibrary.org/obo/HP_0012496,,,,,,
http://purl.obolibrary.org/obo/HP_0012497,Reduced maximal expiratory pressure,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0004347,http://purl.obolibrary.org/obo/HP_0012497,,,,,,
http://purl.obolibrary.org/obo/HP_0002790,Neonatal breathing dysregulation,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0005957,http://purl.obolibrary.org/obo/HP_0002790,,,,,,
http://purl.obolibrary.org/obo/HP_0005947,Decreased sensitivity to hypoxemia,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0005957,http://purl.obolibrary.org/obo/HP_0005947,,,,,,
http://purl.obolibrary.org/obo/HP_0002781,Upper airway obstruction,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0006536,http://purl.obolibrary.org/obo/HP_0002781,,,,,,
http://purl.obolibrary.org/obo/HP_0006510,Chronic pulmonary obstruction,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0006536,http://purl.obolibrary.org/obo/HP_0006510,,,,,,
http://purl.obolibrary.org/obo/HP_0030877,Reduced FEV1/FVC ratio,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0006536,http://purl.obolibrary.org/obo/HP_0030877,,,,,,
http://purl.obolibrary.org/obo/HP_0033540,Reversible airflow obstruction,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0006536,http://purl.obolibrary.org/obo/HP_0033540,,,,,,
http://purl.obolibrary.org/obo/HP_0033541,Irreversible airflow obstruction,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0006536,http://purl.obolibrary.org/obo/HP_0033541,,,,,,
http://purl.obolibrary.org/obo/HP_0002087,Abnormality of the upper respiratory tract,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0012252,http://purl.obolibrary.org/obo/HP_0002087,,,,,,
http://purl.obolibrary.org/obo/HP_0002088,Abnormal lung morphology,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0012252,http://purl.obolibrary.org/obo/HP_0002088,,,,,,
http://purl.obolibrary.org/obo/HP_0005607,Abnormal tracheobronchial morphology,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0012252,http://purl.obolibrary.org/obo/HP_0005607,,,,,,
http://purl.obolibrary.org/obo/HP_0012253,Abnormal respiratory epithelium morphology,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0012252,http://purl.obolibrary.org/obo/HP_0012253,,,,,,
http://purl.obolibrary.org/obo/HP_0031983,Abnormal pulmonary thoracic imaging finding,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0012252,http://purl.obolibrary.org/obo/HP_0031983,,,,,,
http://purl.obolibrary.org/obo/HP_0032016,Abnormal sputum,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0012252,http://purl.obolibrary.org/obo/HP_0032016,,,,,,
http://purl.obolibrary.org/obo/HP_0012262,Abnormal ciliary motility,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0012261,http://purl.obolibrary.org/obo/HP_0012262,,,,,,
http://purl.obolibrary.org/obo/HP_0033158,Reduced respiratory ciliary beating frequency,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0012261,http://purl.obolibrary.org/obo/HP_0033158,,,,,,
http://purl.obolibrary.org/obo/HP_0500164,Abnormal blood carbon dioxide level,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0012415,http://purl.obolibrary.org/obo/HP_0500164,,,,,,
http://purl.obolibrary.org/obo/HP_0500165,Abnormal blood oxygen level,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0012415,http://purl.obolibrary.org/obo/HP_0500165,,,,,,
http://purl.obolibrary.org/obo/HP_0031245,Productive cough,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0012735,http://purl.obolibrary.org/obo/HP_0031245,,,,,,
http://purl.obolibrary.org/obo/HP_0031246,Nonproductive cough,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0012735,http://purl.obolibrary.org/obo/HP_0031246,,,,,,
http://purl.obolibrary.org/obo/HP_0031247,Whooping cough,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0012735,http://purl.obolibrary.org/obo/HP_0031247,,,,,,
http://purl.obolibrary.org/obo/HP_0033121,Barking cough,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0012735,http://purl.obolibrary.org/obo/HP_0033121,,,,,,
http://purl.obolibrary.org/obo/HP_0033362,Recurrent coughing spasms,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0012735,http://purl.obolibrary.org/obo/HP_0033362,,,,,,
http://purl.obolibrary.org/obo/HP_0034315,Chronic cough,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0012735,http://purl.obolibrary.org/obo/HP_0034315,,,,,,
http://purl.obolibrary.org/obo/HP_4000007,Bronchoconstriction,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0025427,http://purl.obolibrary.org/obo/HP_4000007,,,,,,
http://purl.obolibrary.org/obo/HP_0010307,Stridor,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0030829,http://purl.obolibrary.org/obo/HP_0010307,,,,,,
http://purl.obolibrary.org/obo/HP_0030828,Wheezing,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0030829,http://purl.obolibrary.org/obo/HP_0030828,,,,,,
http://purl.obolibrary.org/obo/HP_0030830,Crackles,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0030829,http://purl.obolibrary.org/obo/HP_0030830,,,,,,
http://purl.obolibrary.org/obo/HP_0030831,Rhonchi,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0030829,http://purl.obolibrary.org/obo/HP_0030831,,,,,,
http://purl.obolibrary.org/obo/HP_0031994,Bronchial breath sound,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0030829,http://purl.obolibrary.org/obo/HP_0031994,,,,,,
http://purl.obolibrary.org/obo/HP_0032000,Pleural rub,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0030829,http://purl.obolibrary.org/obo/HP_0032000,,,,,,
http://purl.obolibrary.org/obo/HP_4000214,Diminished breath sounds,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0030829,http://purl.obolibrary.org/obo/HP_4000214,,,,,,
http://purl.obolibrary.org/obo/HP_0002204,Pulmonary embolism,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0030875,http://purl.obolibrary.org/obo/HP_0002204,,,,,,
http://purl.obolibrary.org/obo/HP_0004890,Elevated pulmonary artery pressure,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0030875,http://purl.obolibrary.org/obo/HP_0004890,,,,,,
http://purl.obolibrary.org/obo/HP_0005317,Increased pulmonary vascular resistance,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0030875,http://purl.obolibrary.org/obo/HP_0005317,,,,,,
http://purl.obolibrary.org/obo/HP_0030876,Increased pulmonary capillary wedge pressure,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0030875,http://purl.obolibrary.org/obo/HP_0030876,,,,,,
http://purl.obolibrary.org/obo/HP_0030893,Abnormal response to short acting pulmonary vasodilator,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0030875,http://purl.obolibrary.org/obo/HP_0030893,,,,,,
http://purl.obolibrary.org/obo/HP_0030950,Pulmonary venous hypertension,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0030875,http://purl.obolibrary.org/obo/HP_0030950,,,,,,
http://purl.obolibrary.org/obo/HP_0031225,Intrapulmonary shunt,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0030875,http://purl.obolibrary.org/obo/HP_0031225,,,,,,
http://purl.obolibrary.org/obo/HP_6000412,Pulmonary perfusion defect,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0030875,http://purl.obolibrary.org/obo/HP_6000412,,,,,,
http://purl.obolibrary.org/obo/HP_0002792,Reduced vital capacity,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0030878,http://purl.obolibrary.org/obo/HP_0002792,,,,,,
http://purl.obolibrary.org/obo/HP_0032341,Reduced forced vital capacity,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0030878,http://purl.obolibrary.org/obo/HP_0032341,,,,,,
http://purl.obolibrary.org/obo/HP_0032342,Reduced forced expiratory volume in one second,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0030878,http://purl.obolibrary.org/obo/HP_0032342,,,,,,
http://purl.obolibrary.org/obo/HP_0032355,Decreased peak expiratory flow,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0030878,http://purl.obolibrary.org/obo/HP_0032355,,,,,,
http://purl.obolibrary.org/obo/HP_0032359,Decreased forced expiratory flow 25-75%,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0030878,http://purl.obolibrary.org/obo/HP_0032359,,,,,,
http://purl.obolibrary.org/obo/HP_0033169,Reduced total lung capacity,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0030878,http://purl.obolibrary.org/obo/HP_0033169,,,,,,
http://purl.obolibrary.org/obo/HP_0033350,Elevated forced expiratory volume in one second,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0030878,http://purl.obolibrary.org/obo/HP_0033350,,,,,,
http://purl.obolibrary.org/obo/HP_0033372,Abnormal KCO,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0030878,http://purl.obolibrary.org/obo/HP_0033372,,,,,,
http://purl.obolibrary.org/obo/HP_0033632,Abnormal alveolar volume,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0030878,http://purl.obolibrary.org/obo/HP_0033632,,,,,,
http://purl.obolibrary.org/obo/HP_0033749,Abnormal functional residual capacity,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0030878,http://purl.obolibrary.org/obo/HP_0033749,,,,,,
http://purl.obolibrary.org/obo/HP_0033752,Abnormal residual volume,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0030878,http://purl.obolibrary.org/obo/HP_0033752,,,,,,
http://purl.obolibrary.org/obo/HP_0033760,Decreased maximal oxygen uptake,3,http://purl.obolibrary.org/obo/HP_0002086,http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/HP_0030878,http://purl.obolibrary.org/obo/HP_0033760,,,,,,
