Term,Label,Shortest Path to Root,Path Node 1,Path Node 2,Path Node 3,Path Node 4,Path Node 5,Path Node 6,Path Node 7,Path Node 8,Path Node 9,Path Node 10
http://purl.obolibrary.org/obo/HP_0025443,Abnormal cardiac atrial physiology,2,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0011025,http://purl.obolibrary.org/obo/HP_0025443,,,,,,,
http://purl.obolibrary.org/obo/HP_0030872,Abnormal cardiac ventricular function,2,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0011025,http://purl.obolibrary.org/obo/HP_0030872,,,,,,,
http://purl.obolibrary.org/obo/HP_0030956,Abnormality of cardiovascular system electrophysiology,2,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0011025,http://purl.obolibrary.org/obo/HP_0030956,,,,,,,
http://purl.obolibrary.org/obo/HP_0030972,Abnormal systemic blood pressure,2,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0011025,http://purl.obolibrary.org/obo/HP_0030972,,,,,,,
http://purl.obolibrary.org/obo/HP_0031273,Shock,2,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0011025,http://purl.obolibrary.org/obo/HP_0031273,,,,,,,
http://purl.obolibrary.org/obo/HP_0031653,Abnormal heart valve physiology,2,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0011025,http://purl.obolibrary.org/obo/HP_0031653,,,,,,,
http://purl.obolibrary.org/obo/HP_0031657,Abnormal heart sound,2,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0011025,http://purl.obolibrary.org/obo/HP_0031657,,,,,,,
http://purl.obolibrary.org/obo/HP_0031972,Presyncope,2,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0011025,http://purl.obolibrary.org/obo/HP_0031972,,,,,,,
http://purl.obolibrary.org/obo/HP_0033415,Cardiac tamponade,2,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0011025,http://purl.obolibrary.org/obo/HP_0033415,,,,,,,
http://purl.obolibrary.org/obo/HP_0033678,Acute coronary syndrome,2,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0011025,http://purl.obolibrary.org/obo/HP_0033678,,,,,,,
http://purl.obolibrary.org/obo/HP_0033992,Chronotropic incompetence,2,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0011025,http://purl.obolibrary.org/obo/HP_0033992,,,,,,,
http://purl.obolibrary.org/obo/HP_0034190,Abnormal fetal cardiovascular physiology,2,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0011025,http://purl.obolibrary.org/obo/HP_0034190,,,,,,,
http://purl.obolibrary.org/obo/HP_6000228,Failure to increase oxygen saturation on hyperoxia test,2,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0011025,http://purl.obolibrary.org/obo/HP_6000228,,,,,,,
http://purl.obolibrary.org/obo/HP_6000320,Failure to elevate ammonia on ischemic exercise,2,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0011025,http://purl.obolibrary.org/obo/HP_6000320,,,,,,,
http://purl.obolibrary.org/obo/HP_0001627,Abnormal heart morphology,2,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0030680,http://purl.obolibrary.org/obo/HP_0001627,,,,,,,
http://purl.obolibrary.org/obo/HP_0010948,Abnormal fetal cardiovascular morphology,2,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0030680,http://purl.obolibrary.org/obo/HP_0010948,,,,,,,
http://purl.obolibrary.org/obo/HP_0011915,Cardiovascular calcification,2,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0030680,http://purl.obolibrary.org/obo/HP_0011915,,,,,,,
http://purl.obolibrary.org/obo/HP_0500016,Abnormal cardiac MRI,2,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0500015,http://purl.obolibrary.org/obo/HP_0500016,,,,,,,
http://purl.obolibrary.org/obo/HP_0500017,Abnormal cardiac catheterization,2,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0500015,http://purl.obolibrary.org/obo/HP_0500017,,,,,,,
http://purl.obolibrary.org/obo/HP_0500018,Abnormal cardiac exercise stress test,2,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0500015,http://purl.obolibrary.org/obo/HP_0500018,,,,,,,
http://purl.obolibrary.org/obo/HP_0500019,Abnormal resting energy expenditure from metabolic cart test,2,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0500015,http://purl.obolibrary.org/obo/HP_0500019,,,,,,,
http://purl.obolibrary.org/obo/HP_0500020,Abnormal cardiac biomarker test,2,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0500015,http://purl.obolibrary.org/obo/HP_0500020,,,,,,,
http://purl.obolibrary.org/obo/HP_0004414,Abnormality of the pulmonary artery,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0002597,http://purl.obolibrary.org/obo/HP_0004930,http://purl.obolibrary.org/obo/HP_0004414,,,,,,
http://purl.obolibrary.org/obo/HP_0005311,Agenesis of pulmonary vessels,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0002597,http://purl.obolibrary.org/obo/HP_0004930,http://purl.obolibrary.org/obo/HP_0005311,,,,,,
http://purl.obolibrary.org/obo/HP_0005316,Peripheral pulmonary vessel aplasia,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0002597,http://purl.obolibrary.org/obo/HP_0004930,http://purl.obolibrary.org/obo/HP_0005316,,,,,,
http://purl.obolibrary.org/obo/HP_0005954,Pulmonary capillary hemangiomatosis,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0002597,http://purl.obolibrary.org/obo/HP_0004930,http://purl.obolibrary.org/obo/HP_0005954,,,,,,
http://purl.obolibrary.org/obo/HP_0006548,Pulmonary arteriovenous malformation,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0002597,http://purl.obolibrary.org/obo/HP_0004930,http://purl.obolibrary.org/obo/HP_0006548,,,,,,
http://purl.obolibrary.org/obo/HP_0011718,Abnormality of the pulmonary veins,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0002597,http://purl.obolibrary.org/obo/HP_0004930,http://purl.obolibrary.org/obo/HP_0011718,,,,,,
http://purl.obolibrary.org/obo/HP_0033370,Bronchial telangiectasia,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0002597,http://purl.obolibrary.org/obo/HP_0004930,http://purl.obolibrary.org/obo/HP_0033370,,,,,,
http://purl.obolibrary.org/obo/HP_0033427,Pulmonary capillary angioectasia,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0002597,http://purl.obolibrary.org/obo/HP_0004930,http://purl.obolibrary.org/obo/HP_0033427,,,,,,
http://purl.obolibrary.org/obo/HP_0033571,Peripheral lung neovascularity,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0002597,http://purl.obolibrary.org/obo/HP_0004930,http://purl.obolibrary.org/obo/HP_0033571,,,,,,
http://purl.obolibrary.org/obo/HP_0001409,Portal hypertension,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0002597,http://purl.obolibrary.org/obo/HP_0006707,http://purl.obolibrary.org/obo/HP_0001409,,,,,,
http://purl.obolibrary.org/obo/HP_0006574,Hepatic arteriovenous malformation,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0002597,http://purl.obolibrary.org/obo/HP_0006707,http://purl.obolibrary.org/obo/HP_0006574,,,,,,
http://purl.obolibrary.org/obo/HP_0006576,Hepatic vascular malformations,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0002597,http://purl.obolibrary.org/obo/HP_0006707,http://purl.obolibrary.org/obo/HP_0006576,,,,,,
http://purl.obolibrary.org/obo/HP_0031941,Abnormal portal venous system morphology,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0002597,http://purl.obolibrary.org/obo/HP_0006707,http://purl.obolibrary.org/obo/HP_0031941,,,,,,
http://purl.obolibrary.org/obo/HP_0032181,Anomalous hepatic venous drainage into the left atrium,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0002597,http://purl.obolibrary.org/obo/HP_0006707,http://purl.obolibrary.org/obo/HP_0032181,,,,,,
http://purl.obolibrary.org/obo/HP_4000147,Abnormal hepatic artery morphology,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0002597,http://purl.obolibrary.org/obo/HP_0006707,http://purl.obolibrary.org/obo/HP_4000147,,,,,,
http://purl.obolibrary.org/obo/HP_6000716,Terminal hepatic lobular vascular occlusion,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0002597,http://purl.obolibrary.org/obo/HP_0006707,http://purl.obolibrary.org/obo/HP_6000716,,,,,,
http://purl.obolibrary.org/obo/HP_0007905,Abnormal iris vasculature,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0002597,http://purl.obolibrary.org/obo/HP_0008047,http://purl.obolibrary.org/obo/HP_0007905,,,,,,
http://purl.obolibrary.org/obo/HP_0008046,Abnormal retinal vascular morphology,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0002597,http://purl.obolibrary.org/obo/HP_0008047,http://purl.obolibrary.org/obo/HP_0008046,,,,,,
http://purl.obolibrary.org/obo/HP_0008054,Abnormal morphology of the conjunctival vasculature,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0002597,http://purl.obolibrary.org/obo/HP_0008047,http://purl.obolibrary.org/obo/HP_0008054,,,,,,
http://purl.obolibrary.org/obo/HP_0025337,Red eye,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0002597,http://purl.obolibrary.org/obo/HP_0008047,http://purl.obolibrary.org/obo/HP_0025337,,,,,,
http://purl.obolibrary.org/obo/HP_0000965,Cutis marmorata,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0002597,http://purl.obolibrary.org/obo/HP_0011276,http://purl.obolibrary.org/obo/HP_0000965,,,,,,
http://purl.obolibrary.org/obo/HP_0001009,Telangiectasia,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0002597,http://purl.obolibrary.org/obo/HP_0011276,http://purl.obolibrary.org/obo/HP_0001009,,,,,,
http://purl.obolibrary.org/obo/HP_0001014,Angiokeratoma,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0002597,http://purl.obolibrary.org/obo/HP_0011276,http://purl.obolibrary.org/obo/HP_0001014,,,,,,
http://purl.obolibrary.org/obo/HP_0001025,Urticaria,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0002597,http://purl.obolibrary.org/obo/HP_0011276,http://purl.obolibrary.org/obo/HP_0001025,,,,,,
http://purl.obolibrary.org/obo/HP_0001933,Subcutaneous hemorrhage,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0002597,http://purl.obolibrary.org/obo/HP_0011276,http://purl.obolibrary.org/obo/HP_0001933,,,,,,
http://purl.obolibrary.org/obo/HP_0007394,Prominent superficial blood vessels,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0002597,http://purl.obolibrary.org/obo/HP_0011276,http://purl.obolibrary.org/obo/HP_0007394,,,,,,
http://purl.obolibrary.org/obo/HP_0010783,Erythema,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0002597,http://purl.obolibrary.org/obo/HP_0011276,http://purl.obolibrary.org/obo/HP_0010783,,,,,,
http://purl.obolibrary.org/obo/HP_0011137,Non-pruritic urticaria,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0002597,http://purl.obolibrary.org/obo/HP_0011276,http://purl.obolibrary.org/obo/HP_0011137,,,,,,
http://purl.obolibrary.org/obo/HP_0033832,Livedo,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0002597,http://purl.obolibrary.org/obo/HP_0011276,http://purl.obolibrary.org/obo/HP_0033832,,,,,,
http://purl.obolibrary.org/obo/HP_0100665,Angioedema,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0002597,http://purl.obolibrary.org/obo/HP_0011276,http://purl.obolibrary.org/obo/HP_0100665,,,,,,
http://purl.obolibrary.org/obo/HP_0200029,Vasculitis in the skin,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0002597,http://purl.obolibrary.org/obo/HP_0011276,http://purl.obolibrary.org/obo/HP_0200029,,,,,,
http://purl.obolibrary.org/obo/HP_0003657,Vascular granular osmiophilic material deposition,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0002597,http://purl.obolibrary.org/obo/HP_0025015,http://purl.obolibrary.org/obo/HP_0003657,,,,,,
http://purl.obolibrary.org/obo/HP_0004296,Abnormal gastrointestinal vascular morphology,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0002597,http://purl.obolibrary.org/obo/HP_0025015,http://purl.obolibrary.org/obo/HP_0004296,,,,,,
http://purl.obolibrary.org/obo/HP_0033353,Abnormal blood vessel morphology,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0002597,http://purl.obolibrary.org/obo/HP_0025015,http://purl.obolibrary.org/obo/HP_0033353,,,,,,
http://purl.obolibrary.org/obo/HP_0100659,Abnormal cerebral vascular morphology,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0002597,http://purl.obolibrary.org/obo/HP_0025015,http://purl.obolibrary.org/obo/HP_0100659,,,,,,
http://purl.obolibrary.org/obo/HP_0100766,Abnormal lymphatic vessel morphology,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0002597,http://purl.obolibrary.org/obo/HP_0025015,http://purl.obolibrary.org/obo/HP_0100766,,,,,,
http://purl.obolibrary.org/obo/HP_3000036,Abnormal head blood vessel morphology,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0002597,http://purl.obolibrary.org/obo/HP_0025015,http://purl.obolibrary.org/obo/HP_3000036,,,,,,
http://purl.obolibrary.org/obo/HP_3000037,Abnormal neck blood vessel morphology,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0002597,http://purl.obolibrary.org/obo/HP_0025015,http://purl.obolibrary.org/obo/HP_3000037,,,,,,
http://purl.obolibrary.org/obo/HP_3000060,Abnormal infraorbital artery morphology,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0002597,http://purl.obolibrary.org/obo/HP_0025015,http://purl.obolibrary.org/obo/HP_3000060,,,,,,
http://purl.obolibrary.org/obo/HP_0025018,Abnormal capillary physiology,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0002597,http://purl.obolibrary.org/obo/HP_0030163,http://purl.obolibrary.org/obo/HP_0025018,,,,,,
http://purl.obolibrary.org/obo/HP_0025323,Abnormal arterial physiology,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0002597,http://purl.obolibrary.org/obo/HP_0030163,http://purl.obolibrary.org/obo/HP_0025323,,,,,,
http://purl.obolibrary.org/obo/HP_0030846,Abnormality of venous physiology,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0002597,http://purl.obolibrary.org/obo/HP_0030163,http://purl.obolibrary.org/obo/HP_0030846,,,,,,
http://purl.obolibrary.org/obo/HP_0030850,Abnormal pulse pressure,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0002597,http://purl.obolibrary.org/obo/HP_0030163,http://purl.obolibrary.org/obo/HP_0030850,,,,,,
http://purl.obolibrary.org/obo/HP_0030875,Abnormality of pulmonary circulation,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0002597,http://purl.obolibrary.org/obo/HP_0030163,http://purl.obolibrary.org/obo/HP_0030875,,,,,,
http://purl.obolibrary.org/obo/HP_0001028,Hemangioma,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0002597,http://purl.obolibrary.org/obo/HP_0100742,http://purl.obolibrary.org/obo/HP_0001028,,,,,,
http://purl.obolibrary.org/obo/HP_0012797,Lymphatic vessel neoplasm,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0002597,http://purl.obolibrary.org/obo/HP_0100742,http://purl.obolibrary.org/obo/HP_0012797,,,,,,
http://purl.obolibrary.org/obo/HP_0000777,Abnormal thymus morphology,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0002597,http://purl.obolibrary.org/obo/HP_0100763,http://purl.obolibrary.org/obo/HP_0000777,,,,,,
http://purl.obolibrary.org/obo/HP_0001743,Abnormality of the spleen,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0002597,http://purl.obolibrary.org/obo/HP_0100763,http://purl.obolibrary.org/obo/HP_0001743,,,,,,
http://purl.obolibrary.org/obo/HP_0002733,Abnormal lymph node morphology,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0002597,http://purl.obolibrary.org/obo/HP_0100763,http://purl.obolibrary.org/obo/HP_0002733,,,,,,
http://purl.obolibrary.org/obo/HP_0006529,Abnormal pulmonary lymphatics,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0002597,http://purl.obolibrary.org/obo/HP_0100763,http://purl.obolibrary.org/obo/HP_0006529,,,,,,
http://purl.obolibrary.org/obo/HP_0100764,Lymphangioma,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0002597,http://purl.obolibrary.org/obo/HP_0100763,http://purl.obolibrary.org/obo/HP_0100764,,,,,,
http://purl.obolibrary.org/obo/HP_0100765,Abnormality of the tonsils,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0002597,http://purl.obolibrary.org/obo/HP_0100763,http://purl.obolibrary.org/obo/HP_0100765,,,,,,
http://purl.obolibrary.org/obo/HP_0012668,Vasovagal syncope,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0011025,http://purl.obolibrary.org/obo/HP_0001279,http://purl.obolibrary.org/obo/HP_0012668,,,,,,
http://purl.obolibrary.org/obo/HP_0012669,Carotid sinus syncope,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0011025,http://purl.obolibrary.org/obo/HP_0001279,http://purl.obolibrary.org/obo/HP_0012669,,,,,,
http://purl.obolibrary.org/obo/HP_0012670,Orthostatic syncope,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0011025,http://purl.obolibrary.org/obo/HP_0001279,http://purl.obolibrary.org/obo/HP_0012670,,,,,,
http://purl.obolibrary.org/obo/HP_0500173,Reflex asystolic syncope,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0011025,http://purl.obolibrary.org/obo/HP_0001279,http://purl.obolibrary.org/obo/HP_0500173,,,,,,
http://purl.obolibrary.org/obo/HP_0001722,High-output congestive heart failure,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0011025,http://purl.obolibrary.org/obo/HP_0001635,http://purl.obolibrary.org/obo/HP_0001722,,,,,,
http://purl.obolibrary.org/obo/HP_0009805,Low-output congestive heart failure,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0011025,http://purl.obolibrary.org/obo/HP_0001635,http://purl.obolibrary.org/obo/HP_0009805,,,,,,
http://purl.obolibrary.org/obo/HP_0005185,Global systolic dysfunction,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0011025,http://purl.obolibrary.org/obo/HP_0006673,http://purl.obolibrary.org/obo/HP_0005185,,,,,,
http://purl.obolibrary.org/obo/HP_0006670,Impaired myocardial contractility,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0011025,http://purl.obolibrary.org/obo/HP_0006673,http://purl.obolibrary.org/obo/HP_0006670,,,,,,
http://purl.obolibrary.org/obo/HP_0001693,Cardiac shunt,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0011025,http://purl.obolibrary.org/obo/HP_0011028,http://purl.obolibrary.org/obo/HP_0001693,,,,,,
http://purl.obolibrary.org/obo/HP_0011029,Internal hemorrhage,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0011025,http://purl.obolibrary.org/obo/HP_0011028,http://purl.obolibrary.org/obo/HP_0011029,,,,,,
http://purl.obolibrary.org/obo/HP_0011104,Abnormality of blood volume homeostasis,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0011025,http://purl.obolibrary.org/obo/HP_0011028,http://purl.obolibrary.org/obo/HP_0011104,,,,,,
http://purl.obolibrary.org/obo/HP_0033528,Abnormal cardiac output,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0011025,http://purl.obolibrary.org/obo/HP_0011028,http://purl.obolibrary.org/obo/HP_0033528,,,,,,
http://purl.obolibrary.org/obo/HP_0005168,Elevated right atrial pressure,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0011025,http://purl.obolibrary.org/obo/HP_0025443,http://purl.obolibrary.org/obo/HP_0005168,,,,,,
http://purl.obolibrary.org/obo/HP_0031299,Elevated left atrial pressure,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0011025,http://purl.obolibrary.org/obo/HP_0025443,http://purl.obolibrary.org/obo/HP_0031299,,,,,,
http://purl.obolibrary.org/obo/HP_0005162,Abnormal left ventricular function,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0011025,http://purl.obolibrary.org/obo/HP_0030872,http://purl.obolibrary.org/obo/HP_0005162,,,,,,
http://purl.obolibrary.org/obo/HP_0006683,Abnormal ventricular filling,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0011025,http://purl.obolibrary.org/obo/HP_0030872,http://purl.obolibrary.org/obo/HP_0006683,,,,,,
http://purl.obolibrary.org/obo/HP_0033118,Abnormal right ventricular function,3,http://purl.obolibrary.org/obo/HP_0001626,http://purl.obolibrary.org/obo/HP_0011025,http://purl.obolibrary.org/obo/HP_0030872,http://purl.obolibrary.org/obo/HP_0033118,,,,,,
